time,0_rod(strut).X,0_rod(strut).Y,0_rod(strut).Z,0_rod(strut).Euler1,0_rod(strut).Euler2,0_rod(strut).Euler3,0_rod(strut).mass,1_rod(strut).X,1_rod(strut).Y,1_rod(strut).Z,1_rod(strut).Euler1,1_rod(strut).Euler2,1_rod(strut).Euler3,1_rod(strut).mass,2_rod(strut).X,2_rod(strut).Y,2_rod(strut).Z,2_rod(strut).Euler1,2_rod(strut).Euler2,2_rod(strut).Euler3,2_rod(strut).mass,3_rod(strut).X,3_rod(strut).Y,3_rod(strut).Z,3_rod(strut).Euler1,3_rod(strut).Euler2,3_rod(strut).Euler3,3_rod(strut).mass,4_rod(strut).X,4_rod(strut).Y,4_rod(strut).Z,4_rod(strut).Euler1,4_rod(strut).Euler2,4_rod(strut).Euler3,4_rod(strut).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(payload_bars compound_JkLD2c).X,6_rod(payload_bars compound_JkLD2c).Y,6_rod(payload_bars compound_JkLD2c).Z,6_rod(payload_bars compound_JkLD2c).Euler1,6_rod(payload_bars compound_JkLD2c).Euler2,6_rod(payload_bars compound_JkLD2c).Euler3,6_rod(payload_bars compound_JkLD2c).mass,7_rod(payload_bars compound_JkLD2c).X,7_rod(payload_bars compound_JkLD2c).Y,7_rod(payload_bars compound_JkLD2c).Z,7_rod(payload_bars compound_JkLD2c).Euler1,7_rod(payload_bars compound_JkLD2c).Euler2,7_rod(payload_bars compound_JkLD2c).Euler3,7_rod(payload_bars compound_JkLD2c).mass,8_rod(payload_bars compound_JkLD2c).X,8_rod(payload_bars compound_JkLD2c).Y,8_rod(payload_bars compound_JkLD2c).Z,8_rod(payload_bars compound_JkLD2c).Euler1,8_rod(payload_bars compound_JkLD2c).Euler2,8_rod(payload_bars compound_JkLD2c).Euler3,8_rod(payload_bars compound_JkLD2c).mass,9_rod(payload_bars compound_JkLD2c).X,9_rod(payload_bars compound_JkLD2c).Y,9_rod(payload_bars compound_JkLD2c).Z,9_rod(payload_bars compound_JkLD2c).Euler1,9_rod(payload_bars compound_JkLD2c).Euler2,9_rod(payload_bars compound_JkLD2c).Euler3,9_rod(payload_bars compound_JkLD2c).mass,10_rod(payload_bars compound_JkLD2c).X,10_rod(payload_bars compound_JkLD2c).Y,10_rod(payload_bars compound_JkLD2c).Z,10_rod(payload_bars compound_JkLD2c).Euler1,10_rod(payload_bars compound_JkLD2c).Euler2,10_rod(payload_bars compound_JkLD2c).Euler3,10_rod(payload_bars compound_JkLD2c).mass,
3.1714,-1.22038,4.69849,26.7402,0.385762,0.730853,2.54434,0.199491,4.04643,5.29179,22.0624,0.204302,0.645293,2.55101,0.199491,2.31725,4.65479,24.4834,0.208858,0.642768,-2.11914,0.199491,0.898696,7.68506,22.8295,0.230378,0.680801,-2.22613,0.199491,2.01611,7.55682,24.5355,-0.0846228,-0.894953,-1.38739,0.199645,0.198075,4.51675,22.6875,-0.0399955,-0.825574,-1.39788,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.1815,-1.22919,4.68755,26.7373,0.378465,0.741675,2.53702,0.199491,4.03179,5.29381,22.0874,0.212714,0.634415,2.55505,0.199491,2.29874,4.65687,24.4916,0.202779,0.635092,-2.12417,0.199491,0.88878,7.67082,22.8474,0.177,0.642199,-2.259,0.199491,1.99113,7.54607,24.5508,0.082799,-0.909561,-1.51689,0.199645,0.192113,4.50777,22.6971,0.0466288,-0.836878,-1.45862,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.1916,-1.23828,4.67559,26.7332,0.386998,0.734582,2.53989,0.199491,4.00931,5.28969,22.1144,0.236235,0.605936,2.56715,0.199491,2.28222,4.65885,24.4991,0.218026,0.638855,-2.11632,0.199491,0.880533,7.64953,22.8655,0.265824,0.69241,-2.2061,0.199491,1.96589,7.53377,24.5595,-0.0995932,-0.896785,-1.37151,0.199645,0.189911,4.50445,22.7119,-0.03262,-0.831419,-1.39745,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2017,-1.24591,4.66334,26.7268,0.401625,0.7196,2.54644,0.199491,3.98578,5.28238,22.1373,0.202304,0.647726,2.54478,0.199491,2.26326,4.66319,24.5057,0.267685,0.658967,-2.08816,0.199491,0.875919,7.61995,22.8833,0.189516,0.642405,-2.25623,0.199491,1.93727,7.51825,24.5669,0.0567585,-0.911072,-1.49352,0.199645,0.187082,4.49876,22.7269,0.0215471,-0.838973,-1.43576,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2118,-1.25324,4.64998,26.7188,0.405293,0.716757,2.54541,0.199491,3.95882,5.27236,22.1661,0.240833,0.599064,2.56422,0.199491,2.24552,4.67079,24.5083,0.282097,0.662568,-2.08206,0.199491,0.871496,7.58997,22.8962,0.235797,0.668222,-2.23059,0.199491,1.91053,7.49994,24.5695,-0.0463124,-0.904434,-1.41162,0.199645,0.184185,4.48846,22.7402,0.00280202,-0.840148,-1.41953,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2219,-1.25983,4.63489,26.7069,0.402118,0.720841,2.53926,0.199491,3.93403,5.26374,22.1932,0.218286,0.623816,2.54755,0.199491,2.22539,4.68117,24.5095,0.291777,0.663886,-2.07968,0.199491,0.867902,7.55764,22.9065,0.2431,0.668798,-2.22891,0.199491,1.88437,7.47865,24.5674,0.0132769,-0.911239,-1.45735,0.199645,0.18466,4.47906,22.7534,0.0345851,-0.846055,-1.44134,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.232,-1.26571,4.61887,26.6924,0.39945,0.72351,2.53302,0.199491,3.90985,5.25487,22.2184,0.225806,0.61294,2.54764,0.199491,2.20787,4.69193,24.5088,0.251652,0.642234,-2.10777,0.199491,0.867985,7.52383,22.9154,0.208401,0.642808,-2.25439,0.199491,1.85685,7.46041,24.5651,0.0155807,-0.912658,-1.45829,0.199645,0.186264,4.46852,22.7637,0.0336183,-0.849483,-1.4382,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2421,-1.27118,4.60285,26.6773,0.392269,0.730866,2.52379,0.199491,3.88556,5.24656,22.2414,0.237065,0.598402,2.54988,0.199491,2.1922,4.70219,24.5075,0.211857,0.619358,-2.13465,0.199491,0.866988,7.49045,22.923,0.273025,0.678983,-2.21891,0.199491,1.8311,7.4422,24.5593,-0.00735768,-0.912204,-1.43878,0.199645,0.188783,4.46071,22.7742,0.0507146,-0.853968,-1.44875,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2522,-1.27631,4.58945,26.6657,0.39108,0.732023,2.51933,0.199491,3.86271,5.24061,22.2618,0.216304,0.621704,2.534,0.199491,2.17514,4.7144,24.505,0.209269,0.615533,-2.13989,0.199491,0.866035,7.46062,22.9301,0.207168,0.634686,-2.26222,0.199491,1.80676,7.42534,24.5543,0.0354175,-0.915863,-1.47185,0.199645,0.187283,4.45171,22.7831,0.0572923,-0.857065,-1.45174,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2623,-1.28177,4.57867,26.6586,0.399317,0.723817,2.52197,0.199491,3.83823,5.23569,22.2808,0.247291,0.583813,2.54826,0.199491,2.1612,4.72522,24.502,0.223821,0.621594,-2.13464,0.199491,0.861609,7.43737,22.9356,0.281318,0.679374,-2.21937,0.199491,1.7856,7.41164,24.5488,-0.000909268,-0.913151,-1.44245,0.199645,0.184074,4.44562,22.7924,0.0751668,-0.860181,-1.46353,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2724,-1.2871,4.57024,26.6547,0.407738,0.715843,2.52543,0.199491,3.81814,5.23397,22.2915,0.215341,0.623064,2.52732,0.199491,2.14837,4.73453,24.4998,0.262074,0.639876,-2.11477,0.199491,0.85633,7.41945,22.9414,0.21329,0.635581,-2.26337,0.199491,1.76557,7.40325,24.5459,0.0426845,-0.915233,-1.47639,0.199645,0.178106,4.44179,22.8002,0.0709605,-0.86064,-1.4588,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2825,-1.29296,4.56308,26.6535,0.41817,0.706123,2.53064,0.199491,3.80192,5.23685,22.2974,0.252455,0.582039,2.5465,0.199491,2.14029,4.74054,24.4982,0.276648,0.646256,-2.10782,0.199491,0.847154,7.40963,22.9452,0.285458,0.679937,-2.22098,0.199491,1.7494,7.4006,24.5429,0.012758,-0.912319,-1.4513,0.199645,0.17167,4.4406,22.8043,0.0804356,-0.861402,-1.46414,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.2926,-1.29875,4.55746,26.6544,0.410126,0.71737,2.52447,0.199491,3.79377,5.24661,22.2963,0.220268,0.624181,2.52706,0.199491,2.13363,4.74573,24.4966,0.266872,0.64068,-2.11532,0.199491,0.835347,7.40973,22.9462,0.221005,0.638134,-2.26113,0.199491,1.73598,7.40282,24.5422,0.036183,-0.913178,-1.46773,0.199645,0.164198,4.44022,22.8037,0.0747421,-0.860674,-1.45762,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3027,-1.30564,4.55249,26.658,0.409941,0.720633,2.52371,0.199491,3.79115,5.26162,22.2898,0.259218,0.582365,2.54874,0.199491,2.13042,4.74816,24.4959,0.245987,0.629538,-2.12856,0.199491,0.818379,7.41972,22.9439,0.288891,0.679232,-2.2199,0.199491,1.72759,7.41133,24.5416,0.0212186,-0.911824,-1.45289,0.199645,0.156621,4.44145,22.7996,0.0808095,-0.860149,-1.45992,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3128,-1.31305,4.54925,26.6649,0.403614,0.73129,2.51956,0.199491,3.79341,5.2792,22.2752,0.226732,0.62702,2.53037,0.199491,2.12949,4.74842,24.4961,0.228892,0.620222,-2.13874,0.199491,0.797995,7.43811,22.9388,0.229487,0.641367,-2.25673,0.199491,1.7208,7.42506,24.5445,0.0371979,-0.912068,-1.46256,0.199645,0.147437,4.44362,22.7927,0.0747215,-0.857911,-1.45312,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3229,-1.32152,4.54758,26.6758,0.412856,0.72601,2.52628,0.199491,3.79753,5.29871,22.2558,0.26284,0.590643,2.55183,0.199491,2.1314,4.74595,24.4975,0.23716,0.624716,-2.1332,0.199491,0.77318,7.4629,22.9319,0.285227,0.676218,-2.22265,0.199491,1.71765,7.44334,24.5475,0.0204361,-0.909669,-1.44619,0.199645,0.135939,4.44718,22.7847,0.0795061,-0.855559,-1.45482,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.333,-1.32964,4.54863,26.6901,0.416747,0.726978,2.53034,0.199491,3.80335,5.32091,22.2327,0.237052,0.629151,2.53835,0.199491,2.13411,4.74362,24.4983,0.259148,0.636486,-2.11943,0.199491,0.746852,7.49277,22.9246,0.245323,0.652339,-2.24632,0.199491,1.71557,7.46416,24.5523,0.0434347,-0.909445,-1.46146,0.199645,0.122092,4.4521,22.7753,0.0701405,-0.851405,-1.44604,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3431,-1.33733,4.55112,26.706,0.425512,0.722575,2.53802,0.199491,3.80936,5.34607,22.2085,0.260491,0.609483,2.55369,0.199491,2.13857,4.74092,24.4986,0.282812,0.649028,-2.10422,0.199491,0.720365,7.52563,22.918,0.266064,0.666296,-2.23215,0.199491,1.71553,7.4875,24.5555,0.00813396,-0.904606,-1.43046,0.199645,0.106979,4.45921,22.7655,0.0714379,-0.847813,-1.44514,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3532,-1.34399,4.5544,26.7215,0.425198,0.72796,2.5399,0.199491,3.81638,5.37317,22.1825,0.261299,0.617881,2.55593,0.199491,2.14394,4.73904,24.4975,0.291343,0.654218,-2.09822,0.199491,0.694956,7.55842,22.9119,0.278949,0.675099,-2.2224,0.199491,1.71528,7.51221,24.5587,0.0561688,-0.90583,-1.46508,0.199645,0.0919987,4.4677,22.7545,0.0484073,-0.841803,-1.42604,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3633,-1.35033,4.55707,26.7359,0.427534,0.730107,2.54329,0.199491,3.823,5.40025,22.1556,0.249526,0.641552,2.55052,0.199491,2.15003,4.73764,24.4956,0.290306,0.655016,-2.09813,0.199491,0.670523,7.59065,22.9045,0.23647,0.649876,-2.24718,0.199491,1.71539,7.53635,24.5592,-0.0111869,-0.897837,-1.40888,0.199645,0.0775459,4.476,22.7429,0.0513104,-0.838308,-1.42624,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3734,-1.35636,4.55854,26.7485,0.424797,0.737653,2.54292,0.199491,3.82927,5.42542,22.129,0.284417,0.606819,2.57183,0.199491,2.15579,4.73802,24.4922,0.285998,0.65448,-2.10048,0.199491,0.645831,7.62046,22.8944,0.303702,0.691559,-2.20446,0.199491,1.71591,7.55932,24.5581,0.0567783,-0.901301,-1.45915,0.199645,0.0640122,4.48207,22.7311,0.0354096,-0.833033,-1.41273,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3835,-1.36203,4.55914,26.7594,0.427799,0.7383,2.546,0.199491,3.83308,5.44757,22.1031,0.250255,0.655834,2.55188,0.199491,2.16036,4.74026,24.4875,0.285806,0.655993,-2.1008,0.199491,0.622307,7.648,22.8816,0.249072,0.660479,-2.23856,0.199491,1.71538,7.57958,24.5545,0.00225788,-0.894289,-1.41398,0.199645,0.051703,4.48646,22.7193,0.0490351,-0.831083,-1.42136,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.3936,-1.36753,4.55854,26.768,0.43285,0.736161,2.55003,0.199491,3.83491,5.46669,22.0784,0.277865,0.628824,2.56797,0.199491,2.16436,4.74434,24.4814,0.293788,0.661652,-2.09651,0.199491,0.60058,7.66976,22.8682,0.264317,0.671575,-2.22973,0.199491,1.71471,7.59764,24.5475,0.0370208,-0.894963,-1.43887,0.199645,0.0397101,4.48945,22.7092,0.0412802,-0.827106,-1.4144,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4037,-1.37142,4.55813,26.7745,0.433377,0.738188,2.55088,0.199491,3.83271,5.48388,22.0565,0.27767,0.635512,2.56693,0.199491,2.16755,4.75106,24.4731,0.291669,0.662791,-2.09911,0.199491,0.582794,7.68592,22.855,0.30097,0.694908,-2.20714,0.199491,1.71155,7.6127,24.5378,0.0375322,-0.891998,-1.43752,0.199645,0.0290761,4.4927,22.6994,0.0519552,-0.825329,-1.42105,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4138,-1.37438,4.55735,26.7787,0.432715,0.740866,2.55067,0.199491,3.8276,5.49996,22.0377,0.257282,0.666488,2.55317,0.199491,2.1693,4.76066,24.4626,0.294936,0.666728,-2.09911,0.199491,0.569641,7.6953,22.8443,0.238273,0.659149,-2.24699,0.199491,1.7074,7.62418,24.5232,0.0140994,-0.886784,-1.41759,0.199645,0.0186358,4.49624,22.6915,0.0469672,-0.822236,-1.41613,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4239,-1.37604,4.55631,26.7805,0.427795,0.747456,2.54733,0.199491,3.81873,5.51364,22.0227,0.293457,0.62858,2.573,0.199491,2.17007,4.77311,24.4498,0.294586,0.669249,-2.10206,0.199491,0.560617,7.69787,22.8344,0.292416,0.693997,-2.21378,0.199491,1.70157,7.63275,24.5057,0.0574837,-0.887086,-1.44994,0.199645,0.00927455,4.49955,22.6853,0.0464027,-0.819939,-1.4145,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.434,-1.37692,4.55457,26.7799,0.426596,0.749076,2.54611,0.199491,3.80618,5.52371,22.0106,0.272225,0.660023,2.55758,0.199491,2.16923,4.7879,24.4355,0.298735,0.673998,-2.10283,0.199491,0.554879,7.69452,22.8239,0.294448,0.697406,-2.21365,0.199491,1.69365,7.63741,24.4851,0.0173601,-0.879878,-1.41815,0.199645,0.00136658,4.502,22.6801,0.0535403,-0.818821,-1.41872,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4441,-1.37783,4.55103,26.7767,0.426678,0.748807,2.54516,0.199491,3.7918,5.52971,22.0005,0.268885,0.667999,2.55205,0.199491,2.16654,4.80463,24.42,0.316301,0.685065,-2.09561,0.199491,0.551479,7.68469,22.8127,0.242513,0.668518,-2.24849,0.199491,1.68517,7.63808,24.4612,0.0462474,-0.878977,-1.43999,0.199645,-0.00567465,4.50204,22.6769,0.0491147,-0.816831,-1.41473,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4542,-1.37792,4.54645,26.7705,0.424215,0.750564,2.54203,0.199491,3.77435,5.53197,21.994,0.296361,0.637811,2.56457,0.199491,2.16273,4.82313,24.403,0.322324,0.690789,-2.09613,0.199491,0.550465,7.67022,22.7995,0.303804,0.707624,-2.21219,0.199491,1.67492,7.63561,24.4358,0.0554955,-0.876083,-1.44727,0.199645,-0.0104714,4.50031,22.6739,0.0736509,-0.818357,-1.43198,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4643,-1.37753,4.54061,26.7616,0.420185,0.753361,2.53735,0.199491,3.75579,5.53222,21.9899,0.269495,0.671857,2.54352,0.199491,2.15731,4.84326,24.385,0.323629,0.694306,-2.10015,0.199491,0.552424,7.65065,22.7866,0.296168,0.705416,-2.22004,0.199491,1.66373,7.62961,24.4079,0.0378885,-0.871276,-1.43399,0.199645,-0.0137819,4.49782,22.6717,0.0781231,-0.818249,-1.43461,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4744,-1.37631,4.53407,26.7504,0.409998,0.76205,2.52814,0.199491,3.73603,5.53132,21.9886,0.270287,0.672839,2.53899,0.199491,2.15129,4.86456,24.3657,0.311528,0.691573,-2.11314,0.199491,0.558105,7.62657,22.7752,0.24906,0.678789,-2.25328,0.199491,1.65151,7.62128,24.3785,0.0735396,-0.87083,-1.4616,0.199645,-0.0160054,4.49508,22.6705,0.0886936,-0.819143,-1.44152,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4845,-1.37396,4.52783,26.7377,0.397992,0.771653,2.51759,0.199491,3.71416,5.52951,21.9908,0.295065,0.645968,2.54895,0.199491,2.14487,4.88681,24.3455,0.284003,0.680975,-2.13623,0.199491,0.566863,7.59947,22.7649,0.312697,0.718656,-2.21538,0.199491,1.63788,7.61144,24.3489,0.0592723,-0.866292,-1.45135,0.199645,-0.0168322,4.49302,22.6697,0.112408,-0.821392,-1.458,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.4946,-1.37137,4.52165,26.7246,0.389699,0.776958,2.50953,0.199491,3.69173,5.5268,21.9949,0.268647,0.677706,2.52739,0.199491,2.13718,4.90977,24.3253,0.270525,0.676782,-2.15059,0.199491,0.577713,7.56972,22.7563,0.298743,0.712501,-2.22735,0.199491,1.62424,7.59954,24.3188,0.0659994,-0.863475,-1.45721,0.199645,-0.0179266,4.49125,22.6704,0.102705,-0.821003,-1.45016,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5047,-1.36865,4.51587,26.7119,0.387102,0.776445,2.50553,0.199491,3.66811,5.52237,22.0008,0.272982,0.673925,2.52477,0.199491,2.1292,4.9325,24.3052,0.270863,0.679663,-2.15621,0.199491,0.589721,7.53961,22.7483,0.260223,0.691252,-2.25529,0.199491,1.6104,7.58699,24.2898,0.0863603,-0.861314,-1.47391,0.199645,-0.0192005,4.48904,22.6724,0.120513,-0.822936,-1.46257,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5148,-1.3659,4.51066,26.7,0.391604,0.768923,2.50662,0.199491,3.64413,5.51658,22.0074,0.292672,0.652404,2.53161,0.199491,2.12109,4.95443,24.2858,0.281459,0.687949,-2.15513,0.199491,0.600975,7.51006,22.7402,0.323858,0.731472,-2.21677,0.199491,1.59689,7.57431,24.2627,0.0712803,-0.856669,-1.46411,0.199645,-0.0202898,4.48672,22.6749,0.139124,-0.82464,-1.47594,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5249,-1.36365,4.50559,26.6892,0.397036,0.760764,2.50842,0.199491,3.62184,5.51068,22.0129,0.261745,0.686454,2.50747,0.199491,2.1128,4.97494,24.2677,0.300863,0.700612,-2.14792,0.199491,0.611494,7.4823,22.7324,0.286429,0.712058,-2.2443,0.199491,1.58459,7.5618,24.237,0.0967887,-0.854979,-1.4849,0.199645,-0.0221121,4.48434,22.6774,0.132993,-0.824544,-1.47123,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.535,-1.36138,4.50116,26.6793,0.396084,0.759286,2.50606,0.199491,3.60187,5.50619,22.0175,0.28012,0.667306,2.51454,0.199491,2.10612,4.99319,24.2506,0.305172,0.705394,-2.14976,0.199491,0.620518,7.4589,22.7245,0.283214,0.712241,-2.24907,0.199491,1.57349,7.55146,24.2141,0.0873223,-0.851261,-1.47917,0.199645,-0.0238306,4.48199,22.679,0.163855,-0.826757,-1.49354,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5451,-1.35944,4.49737,26.6709,0.392956,0.760391,2.50247,0.199491,3.58623,5.50464,22.0194,0.280286,0.667863,2.51084,0.199491,2.10071,5.00905,24.2354,0.295114,0.702467,-2.16036,0.199491,0.626877,7.44042,22.7169,0.324157,0.738009,-2.22391,0.199491,1.56432,7.54397,24.1941,0.0980516,-0.849254,-1.4881,0.199645,-0.0252709,4.48062,22.6785,0.157232,-0.826432,-1.48832,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5552,-1.35852,4.49419,26.6649,0.386331,0.765717,2.49682,0.199491,3.57557,5.50601,22.0174,0.262801,0.687682,2.49696,0.199491,2.09736,5.0216,24.2229,0.277779,0.695173,-2.17475,0.199491,0.630425,7.42886,22.7091,0.270124,0.707081,-2.2612,0.199491,1.55774,7.54006,24.1771,0.101766,-0.847351,-1.49109,0.199645,-0.0276002,4.47967,22.6765,0.163046,-0.826629,-1.49198,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5653,-1.35837,4.49237,26.662,0.382242,0.769225,2.49341,0.199491,3.56951,5.51024,22.0119,0.289368,0.661543,2.51154,0.199491,2.09663,5.03046,24.2132,0.259982,0.68703,-2.18834,0.199491,0.629071,7.4253,22.7011,0.324296,0.740659,-2.22647,0.199491,1.55387,7.54108,24.1644,0.0951252,-0.845133,-1.48599,0.199645,-0.0302225,4.47948,22.6728,0.180747,-0.826909,-1.50445,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5754,-1.35984,4.49223,26.663,0.383921,0.76821,2.49467,0.199491,3.56815,5.51678,22.0013,0.263446,0.690998,2.49436,0.199491,2.09732,5.03561,24.2069,0.256016,0.686095,-2.19207,0.199491,0.623244,7.42973,22.6931,0.28805,0.720537,-2.25109,0.199491,1.55276,7.54625,24.1559,0.112825,-0.844661,-1.4986,0.199645,-0.0345124,4.48038,22.6676,0.158684,-0.824507,-1.48796,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
3.5855,-1.36268,4.49366,26.6677,0.393469,0.760359,2.50195,0.199491,3.57078,5.52545,21.9872,0.28074,0.67592,2.50544,0.199491,2.10072,5.03665,24.2036,0.26284,0.691124,-2.18773,0.199491,0.612733,7.44189,22.6851,0.295507,0.726311,-2.24595,0.199491,1.55454,7.5556,24.1511,0.0909443,-0.84228,-1.48135,0.199645,-0.0407328,4.48142,22.6615,0.180314,-0.824002,-1.50352,0.199491,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,
