time,0_rod(payload_bars compound_7w2R63).X,0_rod(payload_bars compound_7w2R63).Y,0_rod(payload_bars compound_7w2R63).Z,0_rod(payload_bars compound_7w2R63).Euler1,0_rod(payload_bars compound_7w2R63).Euler2,0_rod(payload_bars compound_7w2R63).Euler3,0_rod(payload_bars compound_7w2R63).mass,1_rod(payload_bars compound_7w2R63).X,1_rod(payload_bars compound_7w2R63).Y,1_rod(payload_bars compound_7w2R63).Z,1_rod(payload_bars compound_7w2R63).Euler1,1_rod(payload_bars compound_7w2R63).Euler2,1_rod(payload_bars compound_7w2R63).Euler3,1_rod(payload_bars compound_7w2R63).mass,2_rod(payload_bars compound_7w2R63).X,2_rod(payload_bars compound_7w2R63).Y,2_rod(payload_bars compound_7w2R63).Z,2_rod(payload_bars compound_7w2R63).Euler1,2_rod(payload_bars compound_7w2R63).Euler2,2_rod(payload_bars compound_7w2R63).Euler3,2_rod(payload_bars compound_7w2R63).mass,3_rod(payload_bars compound_7w2R63).X,3_rod(payload_bars compound_7w2R63).Y,3_rod(payload_bars compound_7w2R63).Z,3_rod(payload_bars compound_7w2R63).Euler1,3_rod(payload_bars compound_7w2R63).Euler2,3_rod(payload_bars compound_7w2R63).Euler3,3_rod(payload_bars compound_7w2R63).mass,4_rod(payload_bars compound_7w2R63).X,4_rod(payload_bars compound_7w2R63).Y,4_rod(payload_bars compound_7w2R63).Z,4_rod(payload_bars compound_7w2R63).Euler1,4_rod(payload_bars compound_7w2R63).Euler2,4_rod(payload_bars compound_7w2R63).Euler3,4_rod(payload_bars compound_7w2R63).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
11.7059,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85783,5.34447,2.61745,0.00959968,-0.105678,-2.43002,0.199491,2.40357,5.31952,3.15343,-0.0298655,-0.0747176,-2.41945,0.199491,-0.131384,4.81332,2.95014,-0.0236952,-0.0493732,-0.864097,0.199491,0.00220719,6.9352,5.2692,0.0111365,-0.0939723,-0.853982,0.199491,-0.194717,5.16519,5.3707,-1.52111,0.730137,0.0695007,0.199645,-0.927872,7.46165,2.28873,-1.50227,0.707066,0.114499,0.199491,
11.716,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86157,5.34313,2.61865,0.0106195,-0.105581,-2.42971,0.199491,2.40642,5.31675,3.15683,-0.0306263,-0.0746294,-2.41856,0.199491,-0.131515,4.81342,2.95022,-0.0228333,-0.0501026,-0.864113,0.199491,-0.00202312,6.93771,5.27939,0.0100979,-0.0938566,-0.853548,0.199491,-0.197501,5.15793,5.3759,-1.52141,0.729857,0.0704601,0.199645,-0.928461,7.46171,2.28913,-1.50197,0.708553,0.114794,0.199491,
11.7261,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86521,5.34181,2.61982,0.0116893,-0.105392,-2.42942,0.199491,2.40916,5.31405,3.16014,-0.0314163,-0.074611,-2.41769,0.199491,-0.13165,4.81352,2.95029,-0.0219203,-0.0508762,-0.864133,0.199491,-0.0061427,6.94013,5.28928,0.00906451,-0.0937214,-0.85312,0.199491,-0.200248,5.15086,5.38097,-1.52169,0.729615,0.0713883,0.199645,-0.929047,7.46179,2.28954,-1.50167,0.709965,0.115081,0.199491,
11.7362,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86862,5.34057,2.62091,0.0126713,-0.105236,-2.42915,0.199491,2.41168,5.31151,3.16324,-0.0321503,-0.0745993,-2.41688,0.199491,-0.131789,4.81361,2.95036,-0.0209726,-0.0516794,-0.864156,0.199491,-0.0100171,6.94236,5.29852,0.00812258,-0.093615,-0.852719,0.199491,-0.202864,5.14425,5.3857,-1.52195,0.729396,0.0722522,0.199645,-0.929621,7.46186,2.28993,-1.50139,0.711286,0.115354,0.199491,
11.7463,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87167,5.33946,2.62188,0.0135498,-0.105095,-2.42891,0.199491,2.41388,5.30923,3.16601,-0.0327709,-0.0745619,-2.41615,0.199491,-0.131928,4.8137,2.95043,-0.0200327,-0.0524766,-0.864182,0.199491,-0.0135063,6.94433,5.30676,0.00729856,-0.093534,-0.852361,0.199491,-0.205257,5.13835,5.38993,-1.52218,0.729178,0.0730175,0.199645,-0.930165,7.46194,2.2903,-1.50115,0.712433,0.115599,0.199491,
11.7564,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87425,5.33851,2.62269,0.0143316,-0.104928,-2.42871,0.199491,2.41569,5.30731,3.16834,-0.033255,-0.0744995,-2.41554,0.199491,-0.132067,4.81377,2.95048,-0.0191113,-0.0532591,-0.864212,0.199491,-0.0164781,6.94594,5.31369,0.00657679,-0.0934412,-0.852057,0.199491,-0.207327,5.13337,5.3935,-1.52237,0.729004,0.0736601,0.199645,-0.930657,7.46199,2.29062,-1.50093,0.713419,0.115811,0.199491,
11.7665,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87627,5.33778,2.62332,0.0149478,-0.104786,-2.42855,0.199491,2.41704,5.30581,3.17015,-0.0335568,-0.0743812,-2.41507,0.199491,-0.132199,4.81383,2.95053,-0.0182748,-0.0539707,-0.864241,0.199491,-0.0188159,6.94716,5.31903,0.00604801,-0.0933957,-0.851819,0.199491,-0.208977,5.12952,5.39625,-1.52252,0.728884,0.0741575,0.199645,-0.931076,7.46203,2.29089,-1.50076,0.714183,0.115981,0.199491,
11.7766,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87764,5.33728,2.62373,0.015349,-0.104704,-2.42844,0.199491,2.41789,5.30481,3.17136,-0.0336856,-0.0742326,-2.41476,0.199491,-0.132314,4.81387,2.95056,-0.017636,-0.0545148,-0.864265,0.199491,-0.0204147,6.94793,5.32257,0.00571254,-0.0933807,-0.851658,0.199491,-0.210125,5.12696,5.39808,-1.52261,0.728779,0.0744874,0.199645,-0.931394,7.46206,2.29107,-1.50065,0.714676,0.116096,0.199491,
11.7867,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8783,5.33704,2.62391,0.0154736,-0.104737,-2.42838,0.199491,2.41823,5.30434,3.17192,-0.0336472,-0.0740668,-2.41463,0.199491,-0.1324,4.81389,2.95057,-0.017249,-0.0548458,-0.86428,0.199491,-0.0212002,6.94825,5.32418,0.00553305,-0.0933527,-0.851579,0.199491,-0.210706,5.12578,5.39892,-1.52265,0.728742,0.0746416,0.199645,-0.931585,7.46206,2.29117,-1.50058,0.714945,0.116158,0.199491,
11.7968,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87822,5.33708,2.62385,0.0153016,-0.104901,-2.42838,0.199491,2.41806,5.30443,3.17182,-0.0334455,-0.073889,-2.41467,0.199491,-0.132446,4.81389,2.95057,-0.017147,-0.054936,-0.864286,0.199491,-0.0211287,6.94812,5.32381,0.00558974,-0.0933776,-0.851593,0.199491,-0.210683,5.12602,5.39874,-1.52263,0.728761,0.0746132,0.199645,-0.931629,7.46204,2.29117,-1.50059,0.714901,0.116156,0.199491,
11.8069,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8774,5.33739,2.62355,0.0148344,-0.105195,-2.42842,0.199491,2.4174,5.30507,3.17104,-0.0331444,-0.0737668,-2.41489,0.199491,-0.132444,4.81387,2.95055,-0.0173282,-0.0547868,-0.864283,0.199491,-0.0201977,6.94755,5.32147,0.00584142,-0.093421,-0.851695,0.199491,-0.210052,5.12769,5.39753,-1.52256,0.728793,0.0744013,0.199645,-0.931514,7.46201,2.29106,-1.50065,0.714586,0.116093,0.199491,
11.817,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87588,5.33796,2.62303,0.0141274,-0.105564,-2.42852,0.199491,2.41627,5.30624,3.16963,-0.0327771,-0.0737282,-2.41526,0.199491,-0.132394,4.81382,2.95052,-0.0177916,-0.0543978,-0.86427,0.199491,-0.0184425,6.94657,5.31726,0.00624649,-0.0934523,-0.851879,0.199491,-0.208835,5.13071,5.39537,-1.52244,0.728899,0.0740177,0.199645,-0.931246,7.46197,2.29086,-1.50078,0.714012,0.115971,0.199491,
11.8271,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87371,5.33877,2.6223,0.0131971,-0.10601,-2.42867,0.199491,2.41472,5.30788,3.16764,-0.0323306,-0.0737446,-2.41579,0.199491,-0.1323,4.81375,2.95046,-0.018513,-0.0537887,-0.864249,0.199491,-0.0159383,6.94521,5.31137,0.00685711,-0.0935288,-0.852144,0.199491,-0.207091,5.13494,5.39233,-1.52227,0.729059,0.0734745,0.199645,-0.930842,7.46192,2.29056,-1.50096,0.713152,0.11579,0.199491,
11.8372,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87098,5.33978,2.62141,0.0120619,-0.106535,-2.42886,0.199491,2.4128,5.30993,3.16515,-0.0318321,-0.0738316,-2.41644,0.199491,-0.13217,4.81367,2.9504,-0.019456,-0.0529901,-0.864221,0.199491,-0.0127957,6.94352,5.30401,0.00760794,-0.0936121,-0.852473,0.199491,-0.204914,5.14023,5.38854,-1.52207,0.729233,0.07279,0.199645,-0.930329,7.46187,2.2902,-1.50119,0.7121,0.115564,0.199491,
11.8473,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86781,5.34095,2.62039,0.0108197,-0.107056,-2.42908,0.199491,2.41054,5.3123,3.16227,-0.0312984,-0.0739891,-2.41719,0.199491,-0.132016,4.81357,2.95032,-0.0205143,-0.0520938,-0.864191,0.199491,-0.00914882,6.94153,5.29547,0.00845273,-0.093685,-0.852851,0.199491,-0.20241,5.14637,5.38414,-1.52183,0.729462,0.0719929,0.199645,-0.929738,7.46181,2.2898,-1.50146,0.710855,0.115303,0.199491,
11.8574,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86432,5.34222,2.61927,0.00952938,-0.107541,-2.42933,0.199491,2.40802,5.3149,3.15911,-0.0306988,-0.0741591,-2.41801,0.199491,-0.131854,4.81347,2.95024,-0.0215957,-0.0511779,-0.864162,0.199491,-0.00515361,6.93929,5.28606,0.00942492,-0.0938022,-0.853265,0.199491,-0.199702,5.15311,5.37932,-1.52156,0.729729,0.0711122,0.199645,-0.929109,7.46174,2.28938,-1.50175,0.709474,0.115018,0.199491,
11.8675,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86064,5.34355,2.61811,0.00826123,-0.107946,-2.4296,0.199491,2.40531,5.31762,3.15578,-0.0300553,-0.0743407,-2.41888,0.199491,-0.131697,4.81337,2.95016,-0.0226601,-0.0502754,-0.864135,0.199491,-0.000968302,6.93689,5.27613,0.0104524,-0.0939261,-0.853696,0.199491,-0.196908,5.16021,5.37423,-1.52128,0.729978,0.0701744,0.199645,-0.928481,7.46168,2.28897,-1.50205,0.708032,0.114724,0.199491,
11.8776,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85691,5.34489,2.61693,0.00714223,-0.108161,-2.42989,0.199491,2.40249,5.32038,3.1524,-0.0293964,-0.074536,-2.41975,0.199491,-0.131558,4.81327,2.95007,-0.0236313,-0.0494505,-0.864114,0.199491,0.00325177,6.93439,5.26602,0.0114718,-0.0940273,-0.854128,0.199491,-0.194136,5.16743,5.36908,-1.52099,0.730255,0.0692161,0.199645,-0.927886,7.46162,2.28858,-1.50236,0.70655,0.114426,0.199491,
11.8877,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85327,5.34619,2.61579,0.00618262,-0.108212,-2.43019,0.199491,2.39967,5.32307,3.14909,-0.0287128,-0.0747003,-2.42061,0.199491,-0.131446,4.81317,2.94999,-0.0244378,-0.0487649,-0.864101,0.199491,0.00735521,6.93191,5.25609,0.0125127,-0.0941602,-0.854549,0.199491,-0.191482,5.1745,5.36402,-1.52071,0.730556,0.0682719,0.199645,-0.927346,7.46157,2.28821,-1.50265,0.705095,0.114139,0.199491,
11.8978,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84984,5.34742,2.61471,0.00543265,-0.108076,-2.43048,0.199491,2.39695,5.32561,3.14596,-0.0280638,-0.0748676,-2.42143,0.199491,-0.13136,4.81308,2.94991,-0.0250681,-0.0482292,-0.864095,0.199491,0.0112098,6.92953,5.24667,0.0135038,-0.0942896,-0.854947,0.199491,-0.18903,5.18121,5.35923,-1.52044,0.730794,0.0673698,0.199645,-0.926872,7.46154,2.28788,-1.50294,0.703694,0.113869,0.199491,
11.9079,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84672,5.34854,2.61372,0.00489247,-0.107786,-2.43077,0.199491,2.39445,5.32792,3.1431,-0.0274926,-0.0750527,-2.42216,0.199491,-0.131299,4.81299,2.94983,-0.0255178,-0.0478474,-0.864097,0.199491,0.0146983,6.92734,5.23809,0.0143719,-0.0943763,-0.855306,0.199491,-0.186844,5.18732,5.35487,-1.5202,0.731015,0.0665445,0.199645,-0.926466,7.46152,2.28758,-1.50319,0.702396,0.113624,0.199491,
11.918,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84402,5.34952,2.61286,0.00449055,-0.107454,-2.43103,0.199491,2.39225,5.32993,3.1406,-0.0269954,-0.0752184,-2.42281,0.199491,-0.131255,4.81291,2.94977,-0.0258607,-0.0475561,-0.8641,0.199491,0.0177211,6.92545,5.23061,0.0151606,-0.0944793,-0.855622,0.199491,-0.184969,5.19264,5.35108,-1.51998,0.731232,0.0658246,0.199645,-0.926129,7.46151,2.28732,-1.50341,0.701255,0.113412,0.199491,
11.9281,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84181,5.35032,2.61216,0.00420756,-0.107128,-2.43125,0.199491,2.39044,5.33158,3.13856,-0.0266244,-0.0753963,-2.42333,0.199491,-0.131222,4.81285,2.94971,-0.0261509,-0.0473091,-0.864104,0.199491,0.0201963,6.92391,5.22449,0.0158065,-0.0945623,-0.855883,0.199491,-0.183445,5.197,5.34798,-1.51981,0.731377,0.0652306,0.199645,-0.925856,7.46151,2.28711,-1.5036,0.700279,0.113234,0.199491,
11.9382,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84015,5.35092,2.61163,0.00402959,-0.106844,-2.43141,0.199491,2.38911,5.33281,3.13703,-0.0264133,-0.0756037,-2.42372,0.199491,-0.131195,4.8128,2.94966,-0.0264133,-0.0470856,-0.864105,0.199491,0.0220554,6.92277,5.21992,0.0162513,-0.0945909,-0.856074,0.199491,-0.182301,5.20026,5.34566,-1.51968,0.731498,0.0647866,0.199645,-0.925646,7.46152,2.28694,-1.50374,0.699549,0.1131,0.199491,
11.9483,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8391,5.3513,2.6113,0.00388193,-0.106706,-2.43152,0.199491,2.38828,5.33359,3.13606,-0.026322,-0.075778,-2.42396,0.199491,-0.13117,4.81277,2.94963,-0.0266586,-0.0468768,-0.864102,0.199491,0.0232419,6.92206,5.21704,0.0165547,-0.0946289,-0.856198,0.199491,-0.181566,5.20231,5.3442,-1.5196,0.731611,0.0645084,0.199645,-0.925499,7.46154,2.28683,-1.50383,0.699085,0.113015,0.199491,
11.9584,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83869,5.35145,2.61117,0.00379444,-0.106688,-2.43155,0.199491,2.38799,5.33389,3.13568,-0.0263438,-0.0759031,-2.42405,0.199491,-0.13115,4.81275,2.94962,-0.0268944,-0.0466756,-0.864095,0.199491,0.0237178,6.92181,5.21595,0.0166799,-0.0946515,-0.856248,0.199491,-0.181263,5.2031,5.34364,-1.51958,0.731628,0.0644003,0.199645,-0.925422,7.46154,2.28678,-1.50387,0.698882,0.112977,0.199491,
11.9685,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83893,5.35137,2.61126,0.00381816,-0.106735,-2.43153,0.199491,2.38823,5.33371,3.13592,-0.0264787,-0.0759772,-2.42398,0.199491,-0.131141,4.81276,2.94962,-0.0270578,-0.0465354,-0.864086,0.199491,0.0234609,6.92202,5.21667,0.0165756,-0.0946163,-0.856218,0.199491,-0.181404,5.2026,5.344,-1.5196,0.731602,0.0644692,0.199645,-0.925427,7.46155,2.28679,-1.50385,0.699009,0.112995,0.199491,
11.9786,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83983,5.35105,2.61156,0.00399942,-0.106791,-2.43145,0.199491,2.389,5.33305,3.13674,-0.0266891,-0.0759612,-2.42376,0.199491,-0.13115,4.81278,2.94963,-0.0271216,-0.046479,-0.864077,0.199491,0.0224703,6.92269,5.21918,0.0163201,-0.0945886,-0.856115,0.199491,-0.181993,5.20083,5.34527,-1.51967,0.731563,0.0647139,0.199645,-0.925523,7.46156,2.28687,-1.50378,0.699414,0.113063,0.199491,
11.9887,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84138,5.35051,2.61206,0.00439023,-0.106789,-2.43132,0.199491,2.39026,5.33193,3.13814,-0.0269648,-0.0758532,-2.4234,0.199491,-0.131184,4.81282,2.94966,-0.0270303,-0.0465533,-0.864071,0.199491,0.02077,6.92379,5.22339,0.0158988,-0.0945491,-0.85594,0.199491,-0.183021,5.19785,5.34741,-1.5198,0.731428,0.065121,0.199645,-0.925716,7.46157,2.287,-1.50365,0.700066,0.113177,0.199491,
11.9988,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84351,5.34976,2.61274,0.00503296,-0.106663,-2.43116,0.199491,2.39197,5.33038,3.14006,-0.0273192,-0.075685,-2.42291,0.199491,-0.131245,4.81287,2.9497,-0.0267496,-0.0467881,-0.86407,0.199491,0.0184091,6.92529,5.22918,0.0152731,-0.0944539,-0.855696,0.199491,-0.184467,5.19375,5.35034,-1.51997,0.731249,0.06568,0.199645,-0.926006,7.46159,2.28718,-1.50348,0.701004,0.113341,0.199491,
12.0089,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84617,5.34884,2.61358,0.00584949,-0.106485,-2.43096,0.199491,2.39405,5.32846,3.14245,-0.0277337,-0.0754556,-2.4223,0.199491,-0.131331,4.81294,2.94975,-0.0262736,-0.047189,-0.864075,0.199491,0.015458,6.92713,5.23635,0.0145306,-0.0943653,-0.855395,0.199491,-0.186298,5.18867,5.35398,-1.52017,0.731067,0.0663739,0.199645,-0.926386,7.46162,2.28742,-1.50326,0.702114,0.113543,0.199491,
12.019,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84926,5.34776,2.61456,0.00681277,-0.106262,-2.43073,0.199491,2.39645,5.32623,3.14521,-0.0282184,-0.0752008,-2.42159,0.199491,-0.131438,4.81301,2.94981,-0.0256391,-0.0477248,-0.864084,0.199491,0.0120142,6.92927,5.24469,0.013688,-0.0942795,-0.855047,0.199491,-0.188463,5.18275,5.35822,-1.52041,0.730796,0.0671731,0.199645,-0.926842,7.46165,2.2877,-1.50301,0.703378,0.113778,0.199491,
12.0291,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85268,5.34655,2.61563,0.007872,-0.106021,-2.43047,0.199491,2.39909,5.32375,3.14828,-0.0288016,-0.0749807,-2.4208,0.199491,-0.131559,4.8131,2.94988,-0.0248919,-0.0483563,-0.864097,0.199491,0.00819469,6.93161,5.25391,0.01271,-0.0941441,-0.854656,0.199491,-0.190894,5.1762,5.36292,-1.52068,0.73051,0.0680537,0.199645,-0.927358,7.46169,2.28802,-1.50273,0.704801,0.114044,0.199491,
12.0392,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8563,5.34527,2.61679,0.00895862,-0.10581,-2.43019,0.199491,2.40186,5.32109,3.15155,-0.0294648,-0.0748039,-2.41995,0.199491,-0.131688,4.8132,2.94995,-0.0240785,-0.0490438,-0.864111,0.199491,0.00412771,6.93407,5.26372,0.0116954,-0.0940209,-0.854239,0.199491,-0.193515,5.16922,5.36792,-1.52096,0.730271,0.0689883,0.199645,-0.927915,7.46175,2.28838,-1.50244,0.706248,0.114324,0.199491,
12.0493,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86001,5.34394,2.61797,0.010054,-0.105613,-2.4299,0.199491,2.40469,5.31836,3.15491,-0.030192,-0.0746842,-2.41907,0.199491,-0.13182,4.81329,2.95002,-0.0232275,-0.0497634,-0.864127,0.199491,-4.88033e-05,6.93657,5.27378,0.0106808,-0.0939161,-0.853811,0.199491,-0.196241,5.16205,5.37305,-1.52125,0.729983,0.0699386,0.199645,-0.928494,7.46181,2.28877,-1.50214,0.707722,0.114614,0.199491,
12.0594,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86368,5.34262,2.61914,0.0110966,-0.105465,-2.42961,0.199491,2.40746,5.31564,3.15824,-0.0309623,-0.0746319,-2.4182,0.199491,-0.131954,4.81339,2.9501,-0.0223346,-0.0505194,-0.864146,0.199491,-0.00419576,6.93902,5.28375,0.00963256,-0.0937747,-0.853381,0.199491,-0.198986,5.15494,5.37815,-1.52153,0.729712,0.0708756,0.199645,-0.929079,7.46188,2.28917,-1.50184,0.709185,0.114905,0.199491,
12.0695,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86718,5.34135,2.62026,0.012076,-0.105342,-2.42933,0.199491,2.41008,5.31303,3.16143,-0.03171,-0.0746057,-2.41737,0.199491,-0.132088,4.81349,2.95018,-0.0214157,-0.0512985,-0.864167,0.199491,-0.00817218,6.94133,5.29327,0.00865675,-0.0936612,-0.852971,0.199491,-0.201656,5.14813,5.38302,-1.5218,0.7295,0.0717681,0.199645,-0.929654,7.46196,2.28957,-1.50156,0.710522,0.115182,0.199491,
12.0796,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87039,5.34018,2.62129,0.0130059,-0.10519,-2.42907,0.199491,2.41244,5.31063,3.16435,-0.032382,-0.0745772,-2.4166,0.199491,-0.132225,4.81358,2.95025,-0.0204799,-0.0520921,-0.864191,0.199491,-0.0118396,6.94342,5.30198,0.0077893,-0.0935793,-0.852595,0.199491,-0.204152,5.1419,5.38749,-1.52205,0.729259,0.0725786,0.199645,-0.930208,7.46203,2.28995,-1.50129,0.71177,0.115442,0.199491,
12.0897,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87321,5.33915,2.62218,0.0138471,-0.105023,-2.42885,0.199491,2.41445,5.30854,3.1669,-0.0329478,-0.0745418,-2.41593,0.199491,-0.132363,4.81366,2.95031,-0.0195545,-0.0528774,-0.864219,0.199491,-0.015066,6.94521,5.30956,0.00699534,-0.0934739,-0.852261,0.199491,-0.206377,5.13646,5.39139,-1.52226,0.729071,0.0732831,0.199645,-0.930724,7.46209,2.29029,-1.50106,0.712838,0.11567,0.199491,
12.0998,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87552,5.3383,2.62291,0.0145699,-0.104842,-2.42867,0.199491,2.41604,5.30682,3.16898,-0.0333564,-0.0744661,-2.41539,0.199491,-0.132496,4.81372,2.95036,-0.0187046,-0.0535991,-0.864246,0.199491,-0.0177245,6.94664,5.31571,0.00637804,-0.0934125,-0.851989,0.199491,-0.208236,5.13203,5.39456,-1.52243,0.728942,0.0738558,0.199645,-0.931178,7.46214,2.29058,-1.50087,0.713689,0.115858,0.199491,
