time,0_rod(payload_bars compound_T833sS).X,0_rod(payload_bars compound_T833sS).Y,0_rod(payload_bars compound_T833sS).Z,0_rod(payload_bars compound_T833sS).Euler1,0_rod(payload_bars compound_T833sS).Euler2,0_rod(payload_bars compound_T833sS).Euler3,0_rod(payload_bars compound_T833sS).mass,1_rod(payload_bars compound_T833sS).X,1_rod(payload_bars compound_T833sS).Y,1_rod(payload_bars compound_T833sS).Z,1_rod(payload_bars compound_T833sS).Euler1,1_rod(payload_bars compound_T833sS).Euler2,1_rod(payload_bars compound_T833sS).Euler3,1_rod(payload_bars compound_T833sS).mass,2_rod(payload_bars compound_T833sS).X,2_rod(payload_bars compound_T833sS).Y,2_rod(payload_bars compound_T833sS).Z,2_rod(payload_bars compound_T833sS).Euler1,2_rod(payload_bars compound_T833sS).Euler2,2_rod(payload_bars compound_T833sS).Euler3,2_rod(payload_bars compound_T833sS).mass,3_rod(payload_bars compound_T833sS).X,3_rod(payload_bars compound_T833sS).Y,3_rod(payload_bars compound_T833sS).Z,3_rod(payload_bars compound_T833sS).Euler1,3_rod(payload_bars compound_T833sS).Euler2,3_rod(payload_bars compound_T833sS).Euler3,3_rod(payload_bars compound_T833sS).mass,4_rod(sense_bar compound_T833sS).X,4_rod(sense_bar compound_T833sS).Y,4_rod(sense_bar compound_T833sS).Z,4_rod(sense_bar compound_T833sS).Euler1,4_rod(sense_bar compound_T833sS).Euler2,4_rod(sense_bar compound_T833sS).Euler3,4_rod(sense_bar compound_T833sS).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0705,-2.1166,4.08707,-6.86843,0.58178,-0.821791,-0.369395,0.24652,-2.1166,4.08707,-6.86843,0.58178,-0.821791,-0.369395,0.24652,-2.1166,4.08707,-6.86843,0.58178,-0.821791,-0.369395,0.24652,-2.1166,4.08707,-6.86843,0.58178,-0.821791,-0.369395,0.24652,-2.1166,4.08707,-6.86843,0.58178,-0.821791,-0.369395,0.24652,-2.52777,3.79195,-7.39104,0.642253,-0.721353,-2.77198,0.0593527,-1.68812,4.35316,-6.30801,0.640781,-0.724106,-2.771,0.0593527,-1.55237,3.62463,-7.05012,0.718435,-0.836456,-1.26693,0.0593527,-2.66305,4.52079,-6.64976,0.641663,-0.818572,-1.20919,0.0593527,-2.35701,3.56131,-6.37615,-1.30383,-0.285637,0.867593,0.0593527,-1.85883,4.58491,-7.32391,-1.23236,-0.226113,0.84936,0.0593527,
2.0806,-2.13625,4.01834,-7.03727,0.5848,-0.859202,-0.290701,0.24652,-2.13625,4.01834,-7.03727,0.5848,-0.859202,-0.290701,0.24652,-2.13625,4.01834,-7.03727,0.5848,-0.859202,-0.290701,0.24652,-2.13625,4.01834,-7.03727,0.5848,-0.859202,-0.290701,0.24652,-2.13625,4.01834,-7.03727,0.5848,-0.859202,-0.290701,0.24652,-2.53341,3.74481,-7.58239,0.535782,-0.891319,-2.61083,0.0593527,-1.71667,4.26496,-6.46177,0.552247,-0.872608,-2.62356,0.0593527,-1.54886,3.60397,-7.25665,0.652256,-0.868382,-1.13548,0.0593527,-2.70167,4.40556,-6.78648,0.667361,-0.872756,-1.1481,0.0593527,-2.34325,3.44567,-6.58722,-1.1689,-0.141266,0.869844,0.0593527,-1.90677,4.56317,-7.45603,-1.18393,-0.153571,0.872221,0.0593527,
2.0907,-2.15445,3.94083,-7.20754,0.560675,-0.899475,-0.196449,0.24652,-2.15445,3.94083,-7.20754,0.560675,-0.899475,-0.196449,0.24652,-2.15445,3.94083,-7.20754,0.560675,-0.899475,-0.196449,0.24652,-2.15445,3.94083,-7.20754,0.560675,-0.899475,-0.196449,0.24652,-2.15445,3.94083,-7.20754,0.560675,-0.899475,-0.196449,0.24652,-2.54185,3.68664,-7.77101,0.480015,-0.943883,-2.48162,0.0593527,-1.74499,4.16494,-6.61454,0.474015,-0.948118,-2.47678,0.0593527,-1.54597,3.57514,-7.45993,0.46484,-0.837941,-0.909827,0.0593527,-2.74091,4.27637,-6.92522,0.517682,-0.863946,-0.949872,0.0593527,-2.32868,3.32365,-6.80017,-1.171,-0.113338,0.90202,0.0593527,-1.95771,4.52771,-7.58524,-1.2153,-0.147482,0.908066,0.0593527,
2.1008,-2.17311,3.85327,-7.37787,0.507694,-0.931696,-0.0730528,0.24652,-2.17311,3.85327,-7.37787,0.507694,-0.931696,-0.0730528,0.24652,-2.17311,3.85327,-7.37787,0.507694,-0.931696,-0.0730528,0.24652,-2.17311,3.85327,-7.37787,0.507694,-0.931696,-0.0730528,0.24652,-2.17311,3.85327,-7.37787,0.507694,-0.931696,-0.0730528,0.24652,-2.54926,3.61888,-7.95802,0.602624,-0.854915,-2.49393,0.0593527,-1.77347,4.0542,-6.76906,0.576508,-0.8769,-2.47404,0.0593527,-1.54712,3.54044,-7.65763,0.511717,-0.908909,-0.861186,0.0593527,-2.77509,4.13347,-7.06958,0.483906,-0.893703,-0.838485,0.0593527,-2.31214,3.19779,-7.01707,-1.18336,-0.0912978,0.934325,0.0593527,-2.01061,4.47605,-7.7101,-1.13983,-0.0588161,0.931287,0.0593527,
2.1109,-2.19186,3.75444,-7.54755,0.464484,-0.95622,0.051005,0.24652,-2.19186,3.75444,-7.54755,0.464484,-0.95622,0.051005,0.24652,-2.19186,3.75444,-7.54755,0.464484,-0.95622,0.051005,0.24652,-2.19186,3.75444,-7.54755,0.464484,-0.95622,0.051005,0.24652,-2.19186,3.75444,-7.54755,0.464484,-0.95622,0.051005,0.24652,-2.55754,3.54632,-8.14284,0.542475,-0.91682,-2.36521,0.0593527,-1.80071,3.93133,-6.92721,0.561938,-0.904097,-2.38056,0.0593527,-1.55251,3.49791,-7.85045,0.611412,-1.01497,-0.861013,0.0593527,-2.80579,3.97954,-7.21911,0.56979,-0.995076,-0.826232,0.0593527,-2.29338,3.06868,-7.23749,-1.054,0.0334173,0.96172,0.0593527,-2.06495,4.40868,-7.83239,-1.01287,0.0622241,0.963896,0.0593527,
2.121,-2.21062,3.64597,-7.71732,0.422527,-0.989214,0.172265,0.24652,-2.21062,3.64597,-7.71732,0.422527,-0.989214,0.172265,0.24652,-2.21062,3.64597,-7.71732,0.422527,-0.989214,0.172265,0.24652,-2.21062,3.64597,-7.71732,0.422527,-0.989214,0.172265,0.24652,-2.21062,3.64597,-7.71732,0.422527,-0.989214,0.172265,0.24652,-2.56905,3.46443,-8.3264,0.286957,-1.031,-2.06947,0.0593527,-1.82494,3.79655,-7.08602,0.326865,-1.01944,-2.10358,0.0593527,-1.56031,3.44734,-8.04079,0.462049,-0.993805,-0.653834,0.0593527,-2.83389,3.81331,-7.37155,0.494586,-1.0159,-0.681567,0.0593527,-2.27333,2.93488,-7.45943,-0.956808,0.126301,1.00143,0.0593527,-2.12054,4.32598,-7.95297,-1.00231,0.0972095,0.996385,0.0593527,
2.1311,-2.22947,3.5283,-7.88735,0.368135,-1.0219,0.298067,0.24652,-2.22947,3.5283,-7.88735,0.368135,-1.0219,0.298067,0.24652,-2.22947,3.5283,-7.88735,0.368135,-1.0219,0.298067,0.24652,-2.22947,3.5283,-7.88735,0.368135,-1.0219,0.298067,0.24652,-2.22947,3.5283,-7.88735,0.368135,-1.0219,0.298067,0.24652,-2.58233,3.37241,-8.50731,0.348211,-1.01648,-2.03748,0.0593527,-1.84752,3.65029,-7.24758,0.30769,-1.02632,-2.00293,0.0593527,-1.57143,3.3893,-8.22643,0.330317,-0.944795,-0.460645,0.0593527,-2.85828,3.63403,-7.52777,0.344097,-0.960611,-0.471478,0.0593527,-2.25247,2.79565,-7.68333,-0.99141,0.133456,1.0281,0.0593527,-2.17683,4.22746,-8.07134,-1.0027,0.127249,1.02705,0.0593527,
2.1412,-2.24817,3.39953,-8.05722,0.299912,-1.04023,0.43639,0.24652,-2.24817,3.39953,-8.05722,0.299912,-1.04023,0.43639,0.24652,-2.24817,3.39953,-8.05722,0.299912,-1.04023,0.43639,0.24652,-2.24817,3.39953,-8.05722,0.299912,-1.04023,0.43639,0.24652,-2.24817,3.39953,-8.05722,0.299912,-1.04023,0.43639,0.24652,-2.59559,3.27238,-8.68597,0.482983,-0.98876,-2.06773,0.0593527,-1.86978,3.49418,-7.41101,0.464341,-0.994332,-2.05214,0.0593527,-1.58546,3.3227,-8.40738,0.335777,-1.04416,-0.380667,0.0593527,-2.87975,3.444,-7.6897,0.316826,-1.01923,-0.364244,0.0593527,-2.23124,2.65478,-7.90934,-0.93459,0.196443,1.06834,0.0593527,-2.23446,4.11226,-8.18758,-0.881244,0.22469,1.07948,0.0593527,
2.1513,-2.26701,3.26086,-8.22717,0.222296,-1.04929,0.588471,0.24652,-2.26701,3.26086,-8.22717,0.222296,-1.04929,0.588471,0.24652,-2.26701,3.26086,-8.22717,0.222296,-1.04929,0.588471,0.24652,-2.26701,3.26086,-8.22717,0.222296,-1.04929,0.588471,0.24652,-2.26701,3.26086,-8.22717,0.222296,-1.04929,0.588471,0.24652,-2.6105,3.16342,-8.86396,0.240489,-1.04657,-1.77821,0.0593527,-1.89081,3.32713,-7.57582,0.293036,-1.04031,-1.82361,0.0593527,-1.60319,3.24603,-8.58256,0.296041,-1.12557,-0.264158,0.0593527,-2.89765,3.24432,-7.85628,0.295065,-1.12392,-0.263568,0.0593527,-2.20895,2.50835,-8.13569,-0.765533,0.305422,1.14211,0.0593527,-2.29201,3.9817,-8.30359,-0.773834,0.302347,1.1402,0.0593527,
2.1614,-2.28568,3.11255,-8.39695,0.144802,-1.05975,0.741946,0.24652,-2.28568,3.11255,-8.39695,0.144802,-1.05975,0.741946,0.24652,-2.28568,3.11255,-8.39695,0.144802,-1.05975,0.741946,0.24652,-2.28568,3.11255,-8.39695,0.144802,-1.05975,0.741946,0.24652,-2.28568,3.11255,-8.39695,0.144802,-1.05975,0.741946,0.24652,-2.62716,3.04438,-9.03845,-0.00743382,-1.05644,-1.47901,0.0593527,-1.90973,3.14861,-7.7433,-0.0117823,-1.05629,-1.47522,0.0593527,-1.62399,3.15923,-8.7548,0.175467,-1.04919,-0.0755999,0.0593527,-2.913,3.03409,-8.02714,0.179653,-1.07548,-0.0787661,0.0593527,-2.1873,2.35963,-8.3625,-0.729146,0.345304,1.18656,0.0593527,-2.34946,3.83408,-8.41934,-0.777894,0.32622,1.17047,0.0593527,
2.1715,-2.30687,2.98554,-8.56773,0.0821314,-1.07427,0.932367,0.24652,-2.30687,2.98554,-8.56773,0.0821314,-1.07427,0.932367,0.24652,-2.30687,2.98554,-8.56773,0.0821314,-1.07427,0.932367,0.24652,-2.30687,2.98554,-8.56773,0.0821314,-1.07427,0.932367,0.24652,-2.30687,2.98554,-8.56773,0.0821314,-1.07427,0.932367,0.24652,-2.66003,2.97522,-9.18734,0.248361,-1.02321,-1.71402,0.0593527,-1.93296,3.06035,-7.93375,0.226725,-1.06612,-1.69151,0.0593527,-1.64238,3.04617,-8.90618,0.166983,-1.07719,-0.0408654,0.0593527,-2.88483,2.98807,-8.15003,0.174786,-0.888336,-0.0987339,0.0593527,-2.21726,2.2366,-8.50536,-0.755091,0.340922,1.15887,0.0593527,-2.38942,3.70214,-8.55811,-0.703163,0.381335,1.20788,0.0593527,
2.1816,-2.31208,2.94764,-8.72796,0.116233,-1.06994,0.900026,0.24652,-2.31208,2.94764,-8.72796,0.116233,-1.06994,0.900026,0.24652,-2.31208,2.94764,-8.72796,0.116233,-1.06994,0.900026,0.24652,-2.31208,2.94764,-8.72796,0.116233,-1.06994,0.900026,0.24652,-2.31208,2.94764,-8.72796,0.116233,-1.06994,0.900026,0.24652,-2.68548,2.88579,-9.23557,0.446579,-0.939677,-1.9293,0.0593527,-1.92799,3.06397,-8.12285,0.287137,-1.00856,-1.78172,0.0593527,-1.70889,2.98134,-9.02889,0.364464,-1.08975,-0.275119,0.0593527,-2.87189,2.98226,-8.27828,0.242042,-0.821473,-0.205376,0.0593527,-2.23177,2.28019,-8.55202,-0.823472,0.291492,1.03654,0.0593527,-2.38212,3.63074,-8.75907,-0.962797,0.245884,1.02938,0.0593527,
2.1917,-2.30798,2.95815,-8.84795,0.310467,-0.962778,0.581866,0.24652,-2.30798,2.95815,-8.84795,0.310467,-0.962778,0.581866,0.24652,-2.30798,2.95815,-8.84795,0.310467,-0.962778,0.581866,0.24652,-2.30798,2.95815,-8.84795,0.310467,-0.962778,0.581866,0.24652,-2.30798,2.95815,-8.84795,0.310467,-0.962778,0.581866,0.24652,-2.69142,2.79895,-9.33903,0.433515,-0.896673,-1.9242,0.0593527,-1.93078,3.1226,-8.28978,0.502791,-0.878789,-1.97921,0.0593527,-1.76854,2.96132,-9.2027,0.450937,-0.934589,-0.380756,0.0593527,-2.85164,2.96453,-8.42412,0.525901,-1.03248,-0.43551,0.0593527,-2.21758,2.32034,-8.66885,-0.725456,0.322522,0.976146,0.0593527,-2.40466,3.6116,-8.9602,-0.715363,0.331993,0.981382,0.0593527,
2.2018,-2.31682,2.96835,-8.96535,0.47295,-0.756248,0.330953,0.24652,-2.31682,2.96835,-8.96535,0.47295,-0.756248,0.330953,0.24652,-2.31682,2.96835,-8.96535,0.47295,-0.756248,0.330953,0.24652,-2.31682,2.96835,-8.96535,0.47295,-0.756248,0.330953,0.24652,-2.31682,2.96835,-8.96535,0.47295,-0.756248,0.330953,0.24652,-2.71611,2.71833,-9.4735,0.616333,-0.796836,-2.07648,0.0593527,-1.90969,3.17963,-8.4497,0.539518,-0.823235,-2.0207,0.0593527,-1.76963,2.92527,-9.38816,0.430877,-0.642033,-0.385246,0.0593527,-2.86423,2.97162,-8.53882,0.502419,-0.767952,-0.430523,0.0593527,-2.18811,2.30136,-8.75433,-0.861422,0.171455,0.849319,0.0593527,-2.43944,3.59882,-9.1714,-0.807977,0.212603,0.856534,0.0593527,
2.2119,-2.34347,2.94589,-9.10413,0.564039,-0.62797,0.187078,0.24652,-2.34347,2.94589,-9.10413,0.564039,-0.62797,0.187078,0.24652,-2.34347,2.94589,-9.10413,0.564039,-0.62797,0.187078,0.24652,-2.34347,2.94589,-9.10413,0.564039,-0.62797,0.187078,0.24652,-2.34347,2.94589,-9.10413,0.564039,-0.62797,0.187078,0.24652,-2.74061,2.63491,-9.59498,0.530715,-0.778097,-2.03363,0.0593527,-1.8846,3.24074,-8.59669,0.616494,-0.720986,-2.09989,0.0593527,-1.74908,2.90379,-9.55945,0.807311,-0.906603,-0.67851,0.0593527,-2.86295,2.99386,-8.62218,0.703448,-0.814898,-0.594859,0.0593527,-2.14,2.29453,-8.81845,-0.670124,0.286508,0.78363,0.0593527,-2.46589,3.59797,-9.37785,-0.748962,0.225832,0.772351,0.0593527,
2.222,-2.34686,2.92328,-9.23514,0.647445,-0.617322,0.163215,0.24652,-2.34686,2.92328,-9.23514,0.647445,-0.617322,0.163215,0.24652,-2.34686,2.92328,-9.23514,0.647445,-0.617322,0.163215,0.24652,-2.34686,2.92328,-9.23514,0.647445,-0.617322,0.163215,0.24652,-2.34686,2.92328,-9.23514,0.647445,-0.617322,0.163215,0.24652,-2.76735,2.56102,-9.68543,0.745679,-0.61853,-2.1998,0.0593527,-1.87314,3.28502,-8.78533,0.617656,-0.67233,-2.1293,0.0593527,-1.76464,2.84957,-9.71709,0.631367,-0.553518,-0.570034,0.0593527,-2.85577,3.01473,-8.74531,0.671782,-0.606926,-0.598263,0.0593527,-2.11755,2.32442,-8.89429,-0.757045,0.171309,0.666826,0.0593527,-2.5052,3.54304,-9.57323,-0.841999,0.0684659,0.658119,0.0593527,
2.2321,-2.33617,2.91712,-9.37157,0.756751,-0.619766,0.149603,0.24652,-2.33617,2.91712,-9.37157,0.756751,-0.619766,0.149603,0.24652,-2.33617,2.91712,-9.37157,0.756751,-0.619766,0.149603,0.24652,-2.33617,2.91712,-9.37157,0.756751,-0.619766,0.149603,0.24652,-2.33617,2.91712,-9.37157,0.756751,-0.619766,0.149603,0.24652,-2.76453,2.50483,-9.73924,0.648792,-0.611635,-2.17443,0.0593527,-1.86775,3.30534,-8.97677,0.693323,-0.582265,-2.19986,0.0593527,-1.82062,2.79111,-9.84245,0.832387,-0.638127,-0.727101,0.0593527,-2.83247,3.02407,-8.89281,0.790363,-0.600604,-0.677136,0.0593527,-2.10946,2.38202,-8.99883,-0.749636,0.181029,0.591257,0.0593527,-2.53206,3.47815,-9.74004,-0.730495,0.163227,0.56677,0.0593527,
2.2422,-2.32725,2.90969,-9.50616,0.871448,-0.585712,0.121525,0.24652,-2.32725,2.90969,-9.50616,0.871448,-0.585712,0.121525,0.24652,-2.32725,2.90969,-9.50616,0.871448,-0.585712,0.121525,0.24652,-2.32725,2.90969,-9.50616,0.871448,-0.585712,0.121525,0.24652,-2.32725,2.90969,-9.50616,0.871448,-0.585712,0.121525,0.24652,-2.7612,2.47866,-9.80499,0.825069,-0.42281,-2.29144,0.0593527,-1.86501,3.31765,-9.16587,0.873369,-0.399182,-2.31101,0.0593527,-1.83966,2.76183,-9.96078,0.744866,-0.442628,-0.711286,0.0593527,-2.7913,3.05937,-9.03341,0.806549,-0.51042,-0.698604,0.0593527,-2.09104,2.44652,-9.10971,-0.79817,0.0740714,0.506292,0.0593527,-2.54507,3.43386,-9.89371,-0.750367,0.123344,0.486245,0.0593527,
2.2523,-2.31426,2.91732,-9.62548,0.90884,-0.502752,0.0910199,0.24652,-2.31426,2.91732,-9.62548,0.90884,-0.502752,0.0910199,0.24652,-2.31426,2.91732,-9.62548,0.90884,-0.502752,0.0910199,0.24652,-2.31426,2.91732,-9.62548,0.90884,-0.502752,0.0910199,0.24652,-2.31426,2.91732,-9.62548,0.90884,-0.502752,0.0910199,0.24652,-2.74551,2.50129,-9.88949,0.785433,-0.38941,-2.30008,0.0593527,-1.84527,3.3617,-9.35385,0.831309,-0.356981,-2.31668,0.0593527,-1.854,2.74843,-10.0911,0.711731,-0.322788,-0.717719,0.0593527,-2.75518,3.11338,-9.16902,0.742821,-0.35483,-0.709234,0.0593527,-2.06766,2.49069,-9.21807,-0.794025,0.0745516,0.427252,0.0593527,-2.53333,3.41332,-10.0483,-0.817718,-0.0430881,0.403193,0.0593527,
2.2624,-2.30357,2.94222,-9.75366,0.890801,-0.384317,0.0307416,0.24652,-2.30357,2.94222,-9.75366,0.890801,-0.384317,0.0307416,0.24652,-2.30357,2.94222,-9.75366,0.890801,-0.384317,0.0307416,0.24652,-2.30357,2.94222,-9.75366,0.890801,-0.384317,0.0307416,0.24652,-2.30357,2.94222,-9.75366,0.890801,-0.384317,0.0307416,0.24652,-2.73932,2.53876,-9.98514,0.790784,-0.306778,-2.3257,0.0593527,-1.80871,3.40498,-9.52724,0.688645,-0.396005,-2.29043,0.0593527,-1.84497,2.75338,-10.2265,0.824993,-0.392066,-0.778057,0.0593527,-2.71152,3.18899,-9.28872,0.818782,-0.385944,-0.772609,0.0593527,-2.04466,2.52074,-9.32163,-0.772649,0.145757,0.351876,0.0593527,-2.50916,3.43201,-10.1968,-0.784215,0.0926605,0.343626,0.0593527,
2.2725,-2.28914,2.9744,-9.88501,0.836282,-0.260504,-0.0300299,0.24652,-2.28914,2.9744,-9.88501,0.836282,-0.260504,-0.0300299,0.24652,-2.28914,2.9744,-9.88501,0.836282,-0.260504,-0.0300299,0.24652,-2.28914,2.9744,-9.88501,0.836282,-0.260504,-0.0300299,0.24652,-2.28914,2.9744,-9.88501,0.836282,-0.260504,-0.0300299,0.24652,-2.75657,2.55797,-10.0921,0.718388,-0.296897,-2.32747,0.0593527,-1.75566,3.44693,-9.68936,0.835732,-0.187244,-2.35578,0.0593527,-1.82327,2.74234,-10.3739,0.709705,-0.253376,-0.760832,0.0593527,-2.67717,3.26731,-9.40068,0.677929,-0.221269,-0.758483,0.0593527,-2.0183,2.54038,-9.4205,-0.862825,-0.0773896,0.288422,0.0593527,-2.4889,3.4629,-10.3544,-0.862732,-0.0480095,0.295291,0.0593527,
2.2826,-2.26526,3.01419,-10.0125,0.723874,-0.187743,-0.0636934,0.24652,-2.26526,3.01419,-10.0125,0.723874,-0.187743,-0.0636934,0.24652,-2.26526,3.01419,-10.0125,0.723874,-0.187743,-0.0636934,0.24652,-2.26526,3.01419,-10.0125,0.723874,-0.187743,-0.0636934,0.24652,-2.26526,3.01419,-10.0125,0.723874,-0.187743,-0.0636934,0.24652,-2.77483,2.55212,-10.1944,0.757353,-0.185452,-2.3617,0.0593527,-1.70059,3.46921,-9.84759,0.686666,-0.248459,-2.34678,0.0593527,-1.81265,2.70066,-10.525,0.831228,-0.332588,-0.823136,0.0593527,-2.65982,3.31898,-9.51863,0.782885,-0.288491,-0.809802,0.0593527,-1.98706,2.54881,-9.5189,-0.835079,0.127348,0.240734,0.0593527,-2.48557,3.4746,-10.5275,-0.843298,0.091682,0.239102,0.0593527,
2.2927,-2.24415,3.03378,-10.1562,0.613319,-0.177573,-0.0508288,0.24652,-2.24415,3.03378,-10.1562,0.613319,-0.177573,-0.0508288,0.24652,-2.24415,3.03378,-10.1562,0.613319,-0.177573,-0.0508288,0.24652,-2.24415,3.03378,-10.1562,0.613319,-0.177573,-0.0508288,0.24652,-2.24415,3.03378,-10.1562,0.613319,-0.177573,-0.0508288,0.24652,-2.7779,2.55148,-10.2824,0.628583,-0.234825,-2.36179,0.0593527,-1.65891,3.47803,-10.0089,0.676677,-0.177025,-2.37446,0.0593527,-1.82024,2.66455,-10.6507,0.626427,-0.112073,-0.812573,0.0593527,-2.62708,3.37378,-9.63537,0.674267,-0.149501,-0.812805,0.0593527,-1.95832,2.56218,-9.61227,-0.899546,-0.0925003,0.181145,0.0593527,-2.4672,3.46321,-10.6766,-0.899114,-0.0819514,0.182051,0.0593527,
2.3028,-2.2276,3.02927,-10.2934,0.617047,-0.133089,-0.0468101,0.24652,-2.2276,3.02927,-10.2934,0.617047,-0.133089,-0.0468101,0.24652,-2.2276,3.02927,-10.2934,0.617047,-0.133089,-0.0468101,0.24652,-2.2276,3.02927,-10.2934,0.617047,-0.133089,-0.0468101,0.24652,-2.2276,3.02927,-10.2934,0.617047,-0.133089,-0.0468101,0.24652,-2.77236,2.57682,-10.3626,0.727559,-0.0406716,-2.4081,0.0593527,-1.62187,3.45701,-10.1742,0.71272,-0.0603843,-2.40816,0.0593527,-1.81922,2.63012,-10.7587,0.704197,-0.153762,-0.850562,0.0593527,-2.56977,3.41195,-9.78517,0.678017,-0.129718,-0.836306,0.0593527,-1.94865,2.59888,-9.73387,-0.931142,-0.106862,0.12631,0.0593527,-2.44802,3.44574,-10.8127,-0.92174,-0.00751808,0.130179,0.0593527,
2.3129,-2.20477,3.01269,-10.4177,0.635214,-0.0883077,-0.0506288,0.24652,-2.20477,3.01269,-10.4177,0.635214,-0.0883077,-0.0506288,0.24652,-2.20477,3.01269,-10.4177,0.635214,-0.0883077,-0.0506288,0.24652,-2.20477,3.01269,-10.4177,0.635214,-0.0883077,-0.0506288,0.24652,-2.20477,3.01269,-10.4177,0.635214,-0.0883077,-0.0506288,0.24652,-2.76265,2.60445,-10.463,0.593576,-0.0992662,-2.42786,0.0593527,-1.59556,3.43035,-10.3545,0.576581,-0.119188,-2.42599,0.0593527,-1.8387,2.59363,-10.8747,0.637174,-0.0711094,-0.866267,0.0593527,-2.52226,3.43852,-9.93891,0.689053,-0.114235,-0.876261,0.0593527,-1.93346,2.61878,-9.85865,-0.957346,-0.0330839,0.0751511,0.0593527,-2.42355,3.41065,-10.9519,-0.953654,-0.000795526,0.0736487,0.0593527,
2.323,-2.18153,2.99186,-10.5396,0.642744,-0.0348071,-0.0603089,0.24652,-2.18153,2.99186,-10.5396,0.642744,-0.0348071,-0.0603089,0.24652,-2.18153,2.99186,-10.5396,0.642744,-0.0348071,-0.0603089,0.24652,-2.18153,2.99186,-10.5396,0.642744,-0.0348071,-0.0603089,0.24652,-2.18153,2.99186,-10.5396,0.642744,-0.0348071,-0.0603089,0.24652,-2.75862,2.60702,-10.5616,0.574868,-0.0290358,-2.45877,0.0593527,-1.56637,3.38894,-10.528,0.616994,0.0229533,-2.45889,0.0593527,-1.85098,2.54067,-10.9916,0.549405,0.0228081,-0.893754,0.0593527,-2.47374,3.45571,-10.095,0.53711,0.0324329,-0.895982,0.0593527,-1.91852,2.62464,-9.98776,-0.993347,-0.149506,0.0230681,0.0593527,-2.40595,3.37131,-11.102,-0.994892,-0.20925,0.0234537,0.0593527,
2.3331,-2.16133,2.9661,-10.6717,0.631814,0.0203932,-0.100121,0.24652,-2.16133,2.9661,-10.6717,0.631814,0.0203932,-0.100121,0.24652,-2.16133,2.9661,-10.6717,0.631814,0.0203932,-0.100121,0.24652,-2.16133,2.9661,-10.6717,0.631814,0.0203932,-0.100121,0.24652,-2.16133,2.9661,-10.6717,0.631814,0.0203932,-0.100121,0.24652,-2.75445,2.59707,-10.6554,0.601673,0.103973,-2.48375,0.0593527,-1.53299,3.33569,-10.6951,0.558595,0.0479699,-2.48705,0.0593527,-1.86005,2.47523,-11.1089,0.640968,-0.0243672,-0.922001,0.0593527,-2.42672,3.45827,-10.2399,0.584085,0.0188694,-0.923958,0.0593527,-1.89477,2.6136,-10.105,-1.02358,-0.128027,-0.0276057,0.0593527,-2.39055,3.3192,-11.2441,-1.02227,-0.145493,-0.0286538,0.0593527,
2.3432,-2.14448,2.93516,-10.8027,0.578902,0.0652659,-0.158062,0.24652,-2.14448,2.93516,-10.8027,0.578902,0.0652659,-0.158062,0.24652,-2.14448,2.93516,-10.8027,0.578902,0.0652659,-0.158062,0.24652,-2.14448,2.93516,-10.8027,0.578902,0.0652659,-0.158062,0.24652,-2.14448,2.93516,-10.8027,0.578902,0.0652659,-0.158062,0.24652,-2.72913,2.62072,-10.7427,0.584189,0.12789,-2.49676,0.0593527,-1.49085,3.28293,-10.8536,0.508452,0.0705851,-2.51509,0.0593527,-1.86946,2.40162,-11.2187,0.465186,0.133425,-0.960939,0.0593527,-2.38893,3.4556,-10.3743,0.491609,0.112883,-0.948665,0.0593527,-1.8665,2.60141,-10.2284,-1.05275,-0.16201,-0.0666947,0.0593527,-2.37791,3.26895,-11.3794,-1.03811,-0.168436,-0.0897354,0.0593527,
