time,0_rod(payload_bars compound_mqvpOj).X,0_rod(payload_bars compound_mqvpOj).Y,0_rod(payload_bars compound_mqvpOj).Z,0_rod(payload_bars compound_mqvpOj).Euler1,0_rod(payload_bars compound_mqvpOj).Euler2,0_rod(payload_bars compound_mqvpOj).Euler3,0_rod(payload_bars compound_mqvpOj).mass,1_rod(payload_bars compound_mqvpOj).X,1_rod(payload_bars compound_mqvpOj).Y,1_rod(payload_bars compound_mqvpOj).Z,1_rod(payload_bars compound_mqvpOj).Euler1,1_rod(payload_bars compound_mqvpOj).Euler2,1_rod(payload_bars compound_mqvpOj).Euler3,1_rod(payload_bars compound_mqvpOj).mass,2_rod(payload_bars compound_mqvpOj).X,2_rod(payload_bars compound_mqvpOj).Y,2_rod(payload_bars compound_mqvpOj).Z,2_rod(payload_bars compound_mqvpOj).Euler1,2_rod(payload_bars compound_mqvpOj).Euler2,2_rod(payload_bars compound_mqvpOj).Euler3,2_rod(payload_bars compound_mqvpOj).mass,3_rod(payload_bars compound_mqvpOj).X,3_rod(payload_bars compound_mqvpOj).Y,3_rod(payload_bars compound_mqvpOj).Z,3_rod(payload_bars compound_mqvpOj).Euler1,3_rod(payload_bars compound_mqvpOj).Euler2,3_rod(payload_bars compound_mqvpOj).Euler3,3_rod(payload_bars compound_mqvpOj).mass,4_rod(sense_bar compound_mqvpOj).X,4_rod(sense_bar compound_mqvpOj).Y,4_rod(sense_bar compound_mqvpOj).Z,4_rod(sense_bar compound_mqvpOj).Euler1,4_rod(sense_bar compound_mqvpOj).Euler2,4_rod(sense_bar compound_mqvpOj).Euler3,4_rod(sense_bar compound_mqvpOj).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
0.8282,-0.000190362,16.366,0.00850143,2.75207e-05,0.00020388,-1.48915e-06,0.24652,-0.000190362,16.366,0.00850143,2.75207e-05,0.00020388,-1.48915e-06,0.24652,-0.000190362,16.366,0.00850143,2.75207e-05,0.00020388,-1.48915e-06,0.24652,-0.000190362,16.366,0.00850143,2.75207e-05,0.00020388,-1.48915e-06,0.24652,-0.000190362,16.366,0.00850143,2.75207e-05,0.00020388,-1.48915e-06,0.24652,-0.729438,16.3484,0.0153818,0.00537139,0.0131155,-2.35194,0.0593527,0.754116,16.3438,0.0109617,0.00539056,0.0131315,-2.35194,0.0593527,0.00841999,15.8238,-0.513547,0.0167462,0.00571814,-0.788879,0.0593527,0.0166278,16.8684,0.539877,0.0146257,0.00782358,-0.788907,0.0593527,0.0242698,15.8236,0.539473,-1.57377,-0.00300423,-0.00309012,0.0593527,0.000677317,16.8686,-0.513132,-1.57391,-0.00299081,-0.00294966,0.0593527,
0.8383,-0.000186077,15.5405,0.00850171,2.58632e-05,0.000209252,-5.29664e-06,0.24652,-0.000186077,15.5405,0.00850171,2.58632e-05,0.000209252,-5.29664e-06,0.24652,-0.000186077,15.5405,0.00850171,2.58632e-05,0.000209252,-5.29664e-06,0.24652,-0.000186077,15.5405,0.00850171,2.58632e-05,0.000209252,-5.29664e-06,0.24652,-0.000186077,15.5405,0.00850171,2.58632e-05,0.000209252,-5.29664e-06,0.24652,-0.729436,15.5228,0.0153799,0.00502485,0.0127694,-2.35195,0.0593527,0.754121,15.5183,0.010965,0.0048544,0.0125984,-2.35195,0.0593527,0.00840454,14.9982,-0.513548,0.0142945,0.00815538,-0.788897,0.0593527,0.0166142,16.0428,0.539879,0.0164663,0.00599868,-0.788894,0.0593527,0.024273,14.998,0.539471,-1.57377,-0.00222233,-0.00308845,0.0593527,0.000677708,16.0431,-0.513134,-1.5739,-0.00329704,-0.0029514,0.0593527,
0.8484,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.000185095,14.7049,0.00850194,3.2577e-05,0.000196276,-1.50178e-05,0.24652,-0.729438,14.6873,0.015384,0.00574892,0.0134924,-2.35193,0.0593527,0.754122,14.6827,0.0109591,0.00571764,0.0134591,-2.35193,0.0593527,0.00840478,14.1627,-0.51355,0.0148702,0.00757905,-0.788891,0.0593527,0.016611,15.2073,0.539881,0.0172363,0.00522938,-0.788889,0.0593527,0.0242705,14.1625,0.539473,-1.57377,-0.00286128,-0.00308888,0.0593527,0.000679976,15.2075,-0.513135,-1.57391,-0.00320594,-0.00295232,0.0593527,
0.8585,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.000189322,13.8594,0.00850121,3.44323e-05,0.00019014,-1.17582e-05,0.24652,-0.729441,13.8417,0.0153864,0.00614791,0.0138917,-2.35193,0.0593527,0.754117,13.8372,0.0109554,0.00637177,0.0141085,-2.35193,0.0593527,0.00842023,13.3171,-0.51355,0.0173569,0.00510655,-0.788874,0.0593527,0.0166244,14.3617,0.53988,0.0154459,0.00700398,-0.7889,0.0593527,0.0242671,13.3169,0.539476,-1.57377,-0.00368051,-0.00309047,0.0593527,0.000679814,14.362,-0.513132,-1.57392,-0.00288847,-0.00295051,0.0593527,
0.8686,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.000190651,13.0038,0.00850149,2.77123e-05,0.000202636,-1.8583e-06,0.24652,-0.729439,12.9862,0.0153821,0.00545197,0.0131959,-2.35194,0.0593527,0.754116,12.9816,0.0109606,0.00559811,0.0133377,-2.35194,0.0593527,0.00842126,12.4616,-0.513547,0.0169765,0.00548859,-0.788877,0.0593527,0.0166286,13.5062,0.539877,0.0145344,0.00791343,-0.788907,0.0593527,0.0242693,12.4614,0.539474,-1.57377,-0.00310111,-0.0030901,0.0593527,0.000677618,13.5064,-0.513132,-1.57391,-0.00295017,-0.00294936,0.0593527,
0.8787,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.00018648,12.1382,0.00850167,2.58628e-05,0.0002094,-4.65384e-06,0.24652,-0.729436,12.1206,0.0153798,0.00500182,0.0127465,-2.35195,0.0593527,0.754121,12.116,0.0109651,0.00483919,0.0125831,-2.35195,0.0593527,0.00840581,11.596,-0.513547,0.0144709,0.00798031,-0.788895,0.0593527,0.0166155,12.6406,0.539879,0.0162632,0.00620043,-0.788896,0.0593527,0.0242729,11.5958,0.539471,-1.57377,-0.00224593,-0.00308859,0.0593527,0.000677502,12.6408,-0.513134,-1.5739,-0.00327921,-0.00295126,0.0593527,
0.8888,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.000184876,11.2626,0.00850191,3.24619e-05,0.000197485,-1.46036e-05,0.24652,-0.729437,11.245,0.0153837,0.00566666,0.0134102,-2.35194,0.0593527,0.754122,11.2404,0.0109601,0.00550804,0.013251,-2.35194,0.0593527,0.00840369,10.7204,-0.51355,0.0146543,0.00779426,-0.788893,0.0593527,0.0166104,11.765,0.539881,0.0173123,0.0051548,-0.788889,0.0593527,0.0242711,10.7202,0.539473,-1.57377,-0.00276655,-0.00308896,0.0593527,0.000679678,11.7652,-0.513135,-1.57391,-0.00324502,-0.00295256,0.0593527,
0.8989,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.000188853,10.3771,0.00850122,3.46298e-05,0.000189895,-1.23976e-05,0.24652,-0.72944,10.3594,0.0153866,0.0061654,0.0139092,-2.35193,0.0593527,0.754118,10.3549,0.0109555,0.00635812,0.014095,-2.35193,0.0593527,0.00841878,9.83483,-0.51355,0.0171642,0.00529788,-0.788875,0.0593527,0.0166229,10.8794,0.53988,0.0156555,0.00679581,-0.788898,0.0593527,0.0242672,9.83464,0.539476,-1.57377,-0.00365036,-0.00309032,0.0593527,0.000679957,10.8797,-0.513132,-1.57392,-0.00291002,-0.00295075,0.0593527,
0.909,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.000190871,9.48146,0.00850153,2.79334e-05,0.000201346,-2.31079e-06,0.24652,-0.729439,9.46383,0.0153824,0.00553577,0.0132796,-2.35194,0.0593527,0.754115,9.45927,0.0109596,0.00580562,0.0135438,-2.35193,0.0593527,0.0084223,8.93923,-0.513547,0.0171766,0.00528908,-0.788876,0.0593527,0.0166293,9.98384,0.539877,0.0144744,0.00797204,-0.788908,0.0593527,0.0242687,8.93905,0.539474,-1.57377,-0.00319351,-0.00309006,0.0593527,0.000677947,9.98406,-0.513132,-1.57391,-0.00291267,-0.0029491,0.0593527,
0.9191,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.00018693,8.57586,0.00850167,2.54988e-05,0.000209665,-4.03461e-06,0.24652,-0.729436,8.55823,0.0153797,0.00498984,0.0127347,-2.35195,0.0593527,0.75412,8.55367,0.0109649,0.00488163,0.012625,-2.35195,0.0593527,0.00840726,8.03363,-0.513547,0.0146786,0.0077739,-0.788893,0.0593527,0.016617,9.07824,0.539879,0.016048,0.006414,-0.788897,0.0593527,0.0242726,8.03344,0.539472,-1.57377,-0.00228217,-0.00308866,0.0593527,0.000677383,9.07845,-0.513134,-1.5739,-0.00325431,-0.00295102,0.0593527,
0.9292,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.000184732,7.66025,0.00850187,3.21311e-05,0.000198898,-1.41067e-05,0.24652,-0.729437,7.64262,0.0153833,0.00558177,0.0133254,-2.35194,0.0593527,0.754122,7.63806,0.0109611,0.00530652,0.0130508,-2.35194,0.0593527,0.00840284,7.11803,-0.51355,0.0144712,0.00797693,-0.788894,0.0593527,0.0166099,8.16264,0.539881,0.0173558,0.00511238,-0.788889,0.0593527,0.0242717,7.11783,0.539473,-1.57377,-0.00267713,-0.00308904,0.0593527,0.000679364,8.16285,-0.513135,-1.57391,-0.00328042,-0.00295275,0.0593527,
0.9393,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.000188353,6.73464,0.00850121,3.50199e-05,0.000189696,-1.29949e-05,0.24652,-0.72944,6.71701,0.0153867,0.0061716,0.0139153,-2.35193,0.0593527,0.754119,6.71245,0.0109558,0.00628796,0.0140255,-2.35193,0.0593527,0.00841719,6.19241,-0.513551,0.0169429,0.00551787,-0.788877,0.0593527,0.0166214,7.23702,0.53988,0.0158749,0.00657823,-0.788897,0.0593527,0.0242675,6.19222,0.539476,-1.57377,-0.00360808,-0.00309024,0.0593527,0.000680016,7.23724,-0.513132,-1.57392,-0.00293826,-0.00295109,0.0593527,
0.9494,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.000191003,5.79902,0.00850156,2.84537e-05,0.0001998,-2.84559e-06,0.24652,-0.729439,5.78139,0.0153828,0.00562157,0.0133652,-2.35194,0.0593527,0.754115,5.77683,0.0109586,0.00599722,0.0137342,-2.35193,0.0593527,0.00842308,5.25679,-0.513548,0.0173416,0.00512433,-0.788875,0.0593527,0.0166297,6.3014,0.539878,0.0144477,0.00799775,-0.788908,0.0593527,0.0242682,5.2566,0.539474,-1.57377,-0.00327967,-0.00309003,0.0593527,0.000678275,6.30161,-0.513132,-1.57391,-0.00287952,-0.00294891,0.0593527,
0.9595,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.000187411,4.85339,0.0085017,2.51168e-05,0.000209718,-3.46858e-06,0.24652,-0.729436,4.83576,0.0153796,0.00498939,0.0127344,-2.35195,0.0593527,0.75412,4.8312,0.0109646,0.0049783,0.0127208,-2.35195,0.0593527,0.00840886,4.31116,-0.513547,0.0149121,0.00754178,-0.788891,0.0593527,0.0166185,5.35577,0.539878,0.0158256,0.0066345,-0.788899,0.0593527,0.0242723,4.31097,0.539472,-1.57377,-0.00233011,-0.00308867,0.0593527,0.000677351,5.35598,-0.513133,-1.5739,-0.00322303,-0.00295069,0.0593527,
0.9696,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.000184665,3.89775,0.00850183,3.15203e-05,0.000200522,-1.35371e-05,0.24652,-0.729437,3.88012,0.0153829,0.00549549,0.0132393,-2.35194,0.0593527,0.754123,3.87556,0.010962,0.00512846,0.0128739,-2.35194,0.0593527,0.00840225,3.35552,-0.51355,0.014325,0.00812285,-0.788896,0.0593527,0.0166096,4.40013,0.539881,0.0173656,0.00510351,-0.788888,0.0593527,0.0242721,3.35533,0.539472,-1.57377,-0.00259469,-0.0030891,0.0593527,0.000679055,4.40035,-0.513135,-1.57391,-0.00331099,-0.00295286,0.0593527,
0.9797,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.000256744,2.93416,0.00193666,0.000489,0.000952738,-0.0146808,0.24652,-0.723431,2.9196,0.0161225,0.0186555,0.0103265,-2.34936,0.0593527,0.748033,2.9151,0.011566,-0.00670663,0.0171057,-2.34955,0.0593527,0.00855732,2.52084,-0.512966,0.0163968,0.00875094,-0.883135,0.0593527,0.01655,3.43522,0.540493,0.0161376,0.00647779,-0.787636,0.0593527,0.0241805,2.38949,0.537638,-1.57362,-0.00495575,-0.00335289,0.0593527,0.000140816,3.4367,-0.528152,-1.57405,0.00895435,-0.00301955,0.0593527,
0.9898,-0.00881511,2.68347,-0.0569263,-0.0241445,-0.0716342,0.0302632,0.24652,-0.00881511,2.68347,-0.0569263,-0.0241445,-0.0716342,0.0302632,0.24652,-0.00881511,2.68347,-0.0569263,-0.0241445,-0.0716342,0.0302632,0.24652,-0.00881511,2.68347,-0.0569263,-0.0241445,-0.0716342,0.0302632,0.24652,-0.00881511,2.68347,-0.0569263,-0.0241445,-0.0716342,0.0302632,0.24652,-0.693913,2.56647,-0.019076,0.0395965,-0.0823202,-2.30977,0.0593527,0.691956,2.58238,-0.0211283,0.00981519,0.106131,-2.32043,0.0593527,0.019169,2.26995,-0.591635,0.0162673,0.00550212,-1.09098,0.0593527,0.00233228,3.03683,0.493858,0.0465476,0.00196338,-0.758113,0.0593527,0.0316452,1.98713,0.43807,-1.54332,0.00690626,-0.0109344,0.0593527,0.0100141,3.00624,-0.618142,-1.5305,-0.0592456,-0.00137054,0.0593527,
0.9999,-0.0357489,3.08088,-0.0914353,-0.03036,-0.063983,-0.447586,0.24652,-0.0357489,3.08088,-0.0914353,-0.03036,-0.063983,-0.447586,0.24652,-0.0357489,3.08088,-0.0914353,-0.03036,-0.063983,-0.447586,0.24652,-0.0357489,3.08088,-0.0914353,-0.03036,-0.063983,-0.447586,0.24652,-0.0357489,3.08088,-0.0914353,-0.03036,-0.063983,-0.447586,0.24652,-0.688339,2.93679,-0.10066,-0.110689,-0.26663,-2.45776,0.0593527,0.672249,2.97133,-0.0696397,0.0725829,0.163632,-2.47529,0.0593527,-0.00130932,2.48914,-0.487275,0.124984,-0.068567,-0.963762,0.0593527,-0.0111485,3.51878,0.354424,0.0639788,-0.0297107,-0.919059,0.0593527,0.0123861,2.50592,0.43194,-1.54511,-0.067067,0.00975491,0.0593527,-0.0118613,3.34304,-0.692285,-1.55376,0.122874,0.025517,0.0593527,
1.01,-0.0491646,3.36687,-0.121294,-0.066402,-0.00786791,-0.504958,0.24652,-0.0491646,3.36687,-0.121294,-0.066402,-0.00786791,-0.504958,0.24652,-0.0491646,3.36687,-0.121294,-0.066402,-0.00786791,-0.504958,0.24652,-0.0491646,3.36687,-0.121294,-0.066402,-0.00786791,-0.504958,0.24652,-0.0491646,3.36687,-0.121294,-0.066402,-0.00786791,-0.504958,0.24652,-0.723511,3.44633,-0.174706,0.0247643,0.107971,-2.6803,0.0593527,0.674292,3.47685,-0.12732,-0.00278548,-0.175256,-2.67135,0.0593527,-0.0137073,2.80401,-0.460501,0.0836666,-0.0430034,-1.09718,0.0593527,-0.0394948,4.00842,0.182543,0.0610612,-0.0420813,-1.18182,0.0593527,-0.0354159,3.17386,0.523701,-1.56292,-0.262746,0.0341355,0.0593527,-0.0380984,3.77012,-0.729247,-1.57023,-0.373836,0.0334965,0.0593527,
1.0201,-0.0700956,3.77559,-0.143837,0.0281522,0.0916486,-0.508038,0.24652,-0.0700956,3.77559,-0.143837,0.0281522,0.0916486,-0.508038,0.24652,-0.0700956,3.77559,-0.143837,0.0281522,0.0916486,-0.508038,0.24652,-0.0700956,3.77559,-0.143837,0.0281522,0.0916486,-0.508038,0.24652,-0.0700956,3.77559,-0.143837,0.0281522,0.0916486,-0.508038,0.24652,-0.755297,3.82152,-0.219505,0.0337648,0.156419,-2.87767,0.0593527,0.653348,3.84079,-0.130338,-0.0127178,-0.230889,-2.86767,0.0593527,-0.0385687,3.13609,-0.360245,0.0709735,-0.0468663,-1.31282,0.0593527,-0.0474833,4.47324,0.0251891,0.0619376,-0.0587092,-1.34934,0.0593527,-0.0631854,3.66977,0.523193,-1.5924,-0.502973,0.0645502,0.0593527,-0.0414474,4.04147,-0.876246,-1.60619,-0.754557,0.0720103,0.0593527,
1.0302,-0.0964553,4.23553,-0.20221,0.0688945,-0.0449091,-0.601002,0.24652,-0.0964553,4.23553,-0.20221,0.0688945,-0.0449091,-0.601002,0.24652,-0.0964553,4.23553,-0.20221,0.0688945,-0.0449091,-0.601002,0.24652,-0.0964553,4.23553,-0.20221,0.0688945,-0.0449091,-0.601002,0.24652,-0.0964553,4.23553,-0.20221,0.0688945,-0.0449091,-0.601002,0.24652,-0.778548,4.15482,-0.230406,0.0363038,-0.148671,-3.06723,0.0593527,0.646004,4.17385,-0.160719,-0.0131033,0.126444,-3.06124,0.0593527,-0.0515728,3.46905,-0.225798,0.0289352,-0.0386637,-1.4873,0.0593527,-0.0707698,4.89966,-0.137124,0.129099,-0.0434068,-1.50774,0.0593527,-0.0917663,4.08352,0.528619,-1.59535,-0.662011,0.0570728,0.0593527,-0.0401308,4.19089,-0.916124,-1.60233,-0.637735,0.0727678,0.0593527,
1.0403,-0.107231,4.58497,-0.261631,0.0585106,-0.119929,-0.779924,0.24652,-0.107231,4.58497,-0.261631,0.0585106,-0.119929,-0.779924,0.24652,-0.107231,4.58497,-0.261631,0.0585106,-0.119929,-0.779924,0.24652,-0.107231,4.58497,-0.261631,0.0585106,-0.119929,-0.779924,0.24652,-0.107231,4.58497,-0.261631,0.0585106,-0.119929,-0.779924,0.24652,-0.788571,4.5424,-0.246165,0.0446995,-0.202707,3.03783,0.0593527,0.614584,4.56229,-0.165186,0.0191209,-0.174421,3.03824,0.0593527,-0.0825371,3.87293,-0.138135,-0.113375,-0.052902,-1.67473,0.0593527,-0.104227,5.25415,-0.28263,-0.017002,-0.0417553,-1.67233,0.0593527,-0.121551,4.61899,0.497393,-1.65077,-1.03077,0.113658,0.0593527,-0.0633606,4.46732,-0.906082,-1.62526,-0.983117,0.0845687,0.0593527,
1.0504,-0.129357,4.92155,-0.286461,0.0111378,-0.10801,-0.997277,0.24652,-0.129357,4.92155,-0.286461,0.0111378,-0.10801,-0.997277,0.24652,-0.129357,4.92155,-0.286461,0.0111378,-0.10801,-0.997277,0.24652,-0.129357,4.92155,-0.286461,0.0111378,-0.10801,-0.997277,0.24652,-0.129357,4.92155,-0.286461,0.0111378,-0.10801,-0.997277,0.24652,-0.812849,4.91762,-0.293165,-0.0371858,0.0986484,2.86013,0.0593527,0.590264,4.95757,-0.199586,0.0222965,0.00857879,2.86004,0.0593527,-0.101236,4.24909,-0.0486682,0.0780498,-0.0352312,-1.8616,0.0593527,-0.115199,5.59195,-0.443313,0.241585,0.010558,-1.8541,0.0593527,-0.148035,5.15058,0.432595,-1.65017,-1.02833,0.125043,0.0593527,-0.0703438,4.74932,-0.931586,-1.67058,-1.0731,0.146846,0.0593527,
1.0605,-0.149665,5.27784,-0.304222,-0.019884,-0.100526,-1.23702,0.24652,-0.149665,5.27784,-0.304222,-0.019884,-0.100526,-1.23702,0.24652,-0.149665,5.27784,-0.304222,-0.019884,-0.100526,-1.23702,0.24652,-0.149665,5.27784,-0.304222,-0.019884,-0.100526,-1.23702,0.24652,-0.149665,5.27784,-0.304222,-0.019884,-0.100526,-1.23702,0.24652,-0.852009,5.25331,-0.343875,0.121585,-0.254607,2.67319,0.0593527,0.599996,5.3211,-0.236753,0.0944209,-0.180278,2.67907,0.0593527,-0.130501,4.62603,0.0287112,-0.00946463,-0.0835962,-2.03209,0.0593527,-0.132138,5.95151,-0.613588,-0.13946,-0.146191,-2.01654,0.0593527,-0.182004,5.61336,0.359302,-1.76302,-1.25186,0.247659,0.0593527,-0.0800258,4.96541,-0.949803,-1.73476,-1.21949,0.218561,0.0593527,
1.0706,-0.164005,5.63827,-0.33635,0.0135163,-0.074398,-1.48104,0.24652,-0.164005,5.63827,-0.33635,0.0135163,-0.074398,-1.48104,0.24652,-0.164005,5.63827,-0.33635,0.0135163,-0.074398,-1.48104,0.24652,-0.164005,5.63827,-0.33635,0.0135163,-0.074398,-1.48104,0.24652,-0.164005,5.63827,-0.33635,0.0135163,-0.074398,-1.48104,0.24652,-0.894048,5.5796,-0.39695,-0.0207757,0.0108683,2.51716,0.0593527,0.584364,5.65801,-0.270298,-0.034906,0.0234034,2.51883,0.0593527,-0.162097,5.01851,0.101994,0.131332,-0.00552862,-2.20112,0.0593527,-0.141923,6.22409,-0.752009,0.179317,0.0294561,-2.22267,0.0593527,-0.213123,6.06233,0.275673,-1.91385,-1.34822,0.402523,0.0593527,-0.0939297,5.184,-0.927024,-1.7352,-1.18479,0.232731,0.0593527,
1.0807,-0.186749,5.95666,-0.377951,0.0847616,-0.0543277,-1.65398,0.24652,-0.186749,5.95666,-0.377951,0.0847616,-0.0543277,-1.65398,0.24652,-0.186749,5.95666,-0.377951,0.0847616,-0.0543277,-1.65398,0.24652,-0.186749,5.95666,-0.377951,0.0847616,-0.0543277,-1.65398,0.24652,-0.186749,5.95666,-0.377951,0.0847616,-0.0543277,-1.65398,0.24652,-0.901029,5.92841,-0.426459,0.0715333,-0.114747,2.33789,0.0593527,0.555276,6.00499,-0.287115,0.148264,-0.171919,2.32666,0.0593527,-0.190282,5.44982,0.168002,0.0087529,-0.119331,-2.38001,0.0593527,-0.152577,6.47625,-0.874454,-0.0884442,-0.214498,-2.36351,0.0593527,-0.236178,6.49702,0.144258,2.86356,-1.47411,1.90108,0.0593527,-0.105135,5.43883,-0.866114,2.0484,-1.344,2.71034,0.0593527,
