time,0_rod(payload_bars compound_3).X,0_rod(payload_bars compound_3).Y,0_rod(payload_bars compound_3).Z,0_rod(payload_bars compound_3).Euler1,0_rod(payload_bars compound_3).Euler2,0_rod(payload_bars compound_3).Euler3,0_rod(payload_bars compound_3).mass,1_rod(payload_bars compound_3).X,1_rod(payload_bars compound_3).Y,1_rod(payload_bars compound_3).Z,1_rod(payload_bars compound_3).Euler1,1_rod(payload_bars compound_3).Euler2,1_rod(payload_bars compound_3).Euler3,1_rod(payload_bars compound_3).mass,2_rod(payload_bars compound_3).X,2_rod(payload_bars compound_3).Y,2_rod(payload_bars compound_3).Z,2_rod(payload_bars compound_3).Euler1,2_rod(payload_bars compound_3).Euler2,2_rod(payload_bars compound_3).Euler3,2_rod(payload_bars compound_3).mass,3_rod(payload_bars compound_3).X,3_rod(payload_bars compound_3).Y,3_rod(payload_bars compound_3).Z,3_rod(payload_bars compound_3).Euler1,3_rod(payload_bars compound_3).Euler2,3_rod(payload_bars compound_3).Euler3,3_rod(payload_bars compound_3).mass,4_rod(payload_bars compound_3).X,4_rod(payload_bars compound_3).Y,4_rod(payload_bars compound_3).Z,4_rod(payload_bars compound_3).Euler1,4_rod(payload_bars compound_3).Euler2,4_rod(payload_bars compound_3).Euler3,4_rod(payload_bars compound_3).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
32.9765,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5106,4.08754,15.8143,0.684989,0.721399,1.45996,0.199491,1.65549,6.90546,10.7401,0.736447,0.799377,1.41091,0.199491,-0.0559011,6.47109,13.0517,0.683296,0.787221,2.99995,0.199491,-1.42956,4.68159,10.3934,0.699693,0.79815,2.88265,0.199491,-2.02441,6.44377,11.37,0.92347,-0.746877,-1.77953,0.199645,0.353123,3.63717,12.4419,0.955945,-0.770071,-1.81859,0.199491,
32.9866,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51077,4.08752,15.8145,0.684807,0.721345,1.45982,0.199491,1.6558,6.90571,10.7403,0.736386,0.799317,1.41088,0.199491,-0.0557135,6.47128,13.052,0.683249,0.787182,2.99991,0.199491,-1.42937,4.68177,10.3934,0.699626,0.798138,2.88263,0.199491,-2.02418,6.44405,11.3701,0.923482,-0.746936,-1.77956,0.199645,0.353301,3.63723,12.4421,0.955855,-0.770142,-1.81856,0.199491,
32.9967,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51094,4.08751,15.8146,0.684641,0.721295,1.45969,0.199491,1.65599,6.90593,10.7404,0.736357,0.799282,1.41084,0.199491,-0.0556402,6.47145,13.0522,0.683234,0.787132,2.99989,0.199491,-1.42931,4.6818,10.3934,0.699585,0.798164,2.88259,0.199491,-2.02412,6.44423,11.3701,0.923515,-0.746969,-1.77959,0.199645,0.353418,3.63726,12.4423,0.95572,-0.770203,-1.81848,0.199491,
33.0068,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51109,4.08751,15.8147,0.684511,0.721252,1.45958,0.199491,1.65604,6.90609,10.7405,0.736372,0.799274,1.41082,0.199491,-0.055682,6.47158,13.0525,0.683244,0.787114,2.99987,0.199491,-1.42937,4.68167,10.3933,0.699572,0.798215,2.88255,0.199491,-2.02424,6.4443,11.3702,0.92358,-0.746972,-1.77962,0.199645,0.353471,3.63728,12.4424,0.955537,-0.770257,-1.81837,0.199491,
33.0169,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51123,4.08751,15.8148,0.684416,0.721218,1.4595,0.199491,1.65596,6.90619,10.7404,0.736411,0.799292,1.4108,0.199491,-0.0558385,6.47167,13.0526,0.683273,0.787152,2.99985,0.199491,-1.42957,4.68138,10.3933,0.699586,0.798304,2.88249,0.199491,-2.02454,6.44428,11.3702,0.923632,-0.746953,-1.77962,0.199645,0.353459,3.63728,12.4424,0.955309,-0.770301,-1.81821,0.199491,
33.027,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51135,4.08753,15.8149,0.684368,0.721194,1.45945,0.199491,1.65574,6.90623,10.7402,0.736489,0.799336,1.41079,0.199491,-0.056108,6.47172,13.0528,0.683331,0.787195,2.99985,0.199491,-1.42989,4.68095,10.3932,0.699627,0.798419,2.88242,0.199491,-2.02501,6.44415,11.3703,0.923705,-0.746905,-1.77962,0.199645,0.35338,3.63726,12.4424,0.955039,-0.770334,-1.81802,0.199491,
33.0371,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51145,4.08756,15.8149,0.684348,0.721178,1.45942,0.199491,1.65539,6.90621,10.7399,0.736605,0.799407,1.4108,0.199491,-0.0564867,6.47174,13.0528,0.683415,0.787248,2.99986,0.199491,-1.43034,4.68037,10.3932,0.699693,0.798567,2.88234,0.199491,-2.02564,6.44391,11.3703,0.923797,-0.74683,-1.77961,0.199645,0.353235,3.63722,12.4423,0.954725,-0.770358,-1.81778,0.199491,
33.0472,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51153,4.0876,15.815,0.684352,0.72117,1.45941,0.199491,1.65492,6.90613,10.7395,0.736742,0.799501,1.4108,0.199491,-0.0569704,6.47171,13.0529,0.683516,0.787359,2.99988,0.199491,-1.43089,4.67965,10.3931,0.699781,0.798752,2.88225,0.199491,-2.02642,6.44358,11.3704,0.923878,-0.746733,-1.77958,0.199645,0.353026,3.63715,12.4421,0.954374,-0.77037,-1.81752,0.199491,
33.0573,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51159,4.08765,15.815,0.684429,0.721175,1.45944,0.199491,1.65432,6.90598,10.739,0.736914,0.79962,1.41082,0.199491,-0.0575531,6.47164,13.0529,0.68364,0.787486,2.99991,0.199491,-1.43156,4.6788,10.393,0.699893,0.798963,2.88215,0.199491,-2.02735,6.44314,11.3704,0.923986,-0.746609,-1.77955,0.199645,0.352756,3.63708,12.4419,0.953993,-0.770372,-1.81722,0.199491,
33.0674,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51164,4.08771,15.815,0.684495,0.721183,1.45947,0.199491,1.65361,6.90579,10.7384,0.737119,0.799761,1.41085,0.199491,-0.0582275,6.47154,13.0528,0.683788,0.78761,2.99995,0.199491,-1.43233,4.67784,10.3929,0.700025,0.799202,2.88204,0.199491,-2.02842,6.44262,11.3705,0.924091,-0.746465,-1.7795,0.199645,0.35243,3.63698,12.4416,0.953587,-0.770363,-1.8169,0.199491,
33.0775,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51166,4.08777,15.8149,0.684628,0.721202,1.45955,0.199491,1.65279,6.90555,10.7378,0.737337,0.79992,1.41087,0.199491,-0.0589854,6.4714,13.0527,0.68395,0.787777,2.99999,0.199491,-1.43319,4.67676,10.3929,0.700175,0.799472,2.88193,0.199491,-2.02962,6.44202,11.3705,0.924201,-0.746302,-1.77944,0.199645,0.352055,3.63687,12.4413,0.953157,-0.770344,-1.81655,0.199491,
33.0876,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51168,4.08784,15.8149,0.684796,0.721228,1.45964,0.199491,1.65189,6.90527,10.737,0.737582,0.800097,1.41091,0.199491,-0.0598181,6.47125,13.0526,0.684127,0.787968,3.00004,0.199491,-1.43413,4.67558,10.3928,0.700344,0.799755,2.88181,0.199491,-2.03093,6.44136,11.3706,0.924342,-0.746119,-1.77939,0.199645,0.351636,3.63674,12.4409,0.952723,-0.770315,-1.8162,0.199491,
33.0977,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5117,4.08792,15.8149,0.684996,0.721258,1.45976,0.199491,1.65092,6.90496,10.7363,0.737855,0.800289,1.41095,0.199491,-0.0607147,6.47107,13.0525,0.684322,0.788149,3.00009,0.199491,-1.43514,4.67432,10.3926,0.700528,0.800053,2.88168,0.199491,-2.03233,6.44064,11.3706,0.924448,-0.745927,-1.77931,0.199645,0.351182,3.63661,12.4405,0.952286,-0.770277,-1.81584,0.199491,
33.1078,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51172,4.088,15.8148,0.685211,0.72129,1.45989,0.199491,1.64989,6.90464,10.7354,0.738129,0.80049,1.41099,0.199491,-0.0616649,6.47089,13.0523,0.684527,0.788351,3.00015,0.199491,-1.43622,4.67298,10.3925,0.700725,0.800366,2.88155,0.199491,-2.03382,6.43987,11.3707,0.924602,-0.745718,-1.77925,0.199645,0.350701,3.63647,12.4401,0.951854,-0.770231,-1.81548,0.199491,
33.1179,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51175,4.08808,15.8148,0.685468,0.721325,1.46005,0.199491,1.64881,6.90431,10.7345,0.738418,0.8007,1.41103,0.199491,-0.0626574,6.47071,13.0522,0.684738,0.788576,3.00021,0.199491,-1.43734,4.67159,10.3924,0.700932,0.800688,2.88141,0.199491,-2.03538,6.43908,11.3707,0.924756,-0.745502,-1.77918,0.199645,0.350202,3.63632,12.4396,0.95144,-0.770177,-1.81513,0.199491,
33.128,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51179,4.08817,15.8147,0.685736,0.721358,1.46021,0.199491,1.64771,6.90399,10.7336,0.738728,0.800916,1.41108,0.199491,-0.0636806,6.47053,13.0521,0.68496,0.788786,3.00027,0.199491,-1.4385,4.67014,10.3923,0.70115,0.801006,2.88127,0.199491,-2.03699,6.43828,11.3708,0.924886,-0.745285,-1.77909,0.199645,0.349693,3.63618,12.4392,0.951052,-0.770117,-1.8148,0.199491,
33.1381,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51185,4.08826,15.8147,0.686017,0.721389,1.46037,0.199491,1.6466,6.90369,10.7327,0.739028,0.801131,1.41111,0.199491,-0.0647219,6.47037,13.052,0.685185,0.788998,3.00033,0.199491,-1.43969,4.66867,10.3921,0.701374,0.801324,2.88113,0.199491,-2.03864,6.43748,11.3708,0.925071,-0.74506,-1.77903,0.199645,0.349185,3.63603,12.4387,0.950695,-0.770052,-1.81449,0.199491,
33.1482,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51194,4.08835,15.8146,0.68632,0.721417,1.46055,0.199491,1.6455,6.90342,10.7318,0.739332,0.801344,1.41115,0.199491,-0.0657694,6.47024,13.0519,0.685409,0.789225,3.00038,0.199491,-1.44088,4.66717,10.3919,0.701602,0.801632,2.88098,0.199491,-2.0403,6.4367,11.3709,0.925239,-0.74484,-1.77896,0.199645,0.348686,3.63589,12.4383,0.950379,-0.769983,-1.8142,0.199491,
33.1583,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51205,4.08844,15.8146,0.686652,0.721442,1.46074,0.199491,1.64443,6.90319,10.7309,0.739644,0.801554,1.41119,0.199491,-0.0668104,6.47013,13.0518,0.685633,0.789434,3.00043,0.199491,-1.44207,4.66568,10.3917,0.701837,0.801914,2.88084,0.199491,-2.04196,6.43594,11.3709,0.925404,-0.744627,-1.77888,0.199645,0.348204,3.63576,12.4379,0.950114,-0.769911,-1.81396,0.199491,
33.1684,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5122,4.08852,15.8146,0.686958,0.721458,1.46091,0.199491,1.64339,6.90301,10.73,0.739936,0.801754,1.41121,0.199491,-0.067832,6.47006,13.0518,0.685854,0.789631,3.00048,0.199491,-1.44325,4.66421,10.3915,0.702069,0.80218,2.8807,0.199491,-2.04361,6.43523,11.371,0.925599,-0.744417,-1.77883,0.199645,0.347747,3.63564,12.4375,0.949902,-0.769838,-1.81376,0.199491,
33.1785,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51238,4.08861,15.8146,0.68726,0.721466,1.46108,0.199491,1.6424,6.90289,10.7291,0.740219,0.801942,1.41122,0.199491,-0.068823,6.47003,13.0518,0.686065,0.789829,3.00052,0.199491,-1.44439,4.66276,10.3913,0.702298,0.802424,2.88056,0.199491,-2.04521,6.43458,11.3711,0.925784,-0.74422,-1.77878,0.199645,0.347322,3.63553,12.4371,0.949743,-0.769764,-1.8136,0.199491,
33.1886,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.5126,4.08868,15.8147,0.687572,0.721467,1.46125,0.199491,1.64148,6.90282,10.7283,0.740496,0.802118,1.41124,0.199491,-0.0697721,6.47004,13.0519,0.686269,0.790006,3.00055,0.199491,-1.44549,4.66137,10.3911,0.702524,0.802636,2.88043,0.199491,-2.04676,6.43399,11.3711,0.925974,-0.744037,-1.77873,0.199645,0.346933,3.63543,12.4368,0.949647,-0.769691,-1.81349,0.199491,
33.1987,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51285,4.08876,15.8147,0.68788,0.72146,1.46141,0.199491,1.64064,6.90281,10.7275,0.74075,0.802277,1.41124,0.199491,-0.0706682,6.47009,13.052,0.686461,0.790165,3.00057,0.199491,-1.44654,4.66004,10.3909,0.702744,0.802809,2.88031,0.199491,-2.04824,6.43346,11.3712,0.926165,-0.743869,-1.7787,0.199645,0.346587,3.63535,12.4365,0.949611,-0.76962,-1.81342,0.199491,
33.2088,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51313,4.08883,15.8148,0.688174,0.721445,1.46156,0.199491,1.63989,6.90286,10.7268,0.740984,0.802419,1.41124,0.199491,-0.0715005,6.47018,13.0522,0.686637,0.790313,3.00058,0.199491,-1.44751,4.6588,10.3907,0.702955,0.802946,2.88019,0.199491,-2.04962,6.43302,11.3712,0.926359,-0.743718,-1.77867,0.199645,0.346287,3.63529,12.4363,0.949635,-0.769552,-1.8134,0.199491,
33.2189,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51343,4.08889,15.8149,0.688439,0.721422,1.46169,0.199491,1.63923,6.90296,10.7262,0.741198,0.802541,1.41123,0.199491,-0.0722599,6.47032,13.0524,0.686797,0.790438,3.00059,0.199491,-1.4484,4.65765,10.3904,0.703152,0.803051,2.88008,0.199491,-2.05089,6.43265,11.3712,0.926545,-0.743586,-1.77866,0.199645,0.346035,3.63524,12.4361,0.949721,-0.769487,-1.81344,0.199491,
33.229,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51376,4.08894,15.815,0.688734,0.721396,1.46183,0.199491,1.63867,6.90311,10.7256,0.741381,0.802642,1.41121,0.199491,-0.0729376,6.47048,13.0526,0.686939,0.790539,3.00059,0.199491,-1.4492,4.65661,10.3902,0.703341,0.803101,2.87999,0.199491,-2.05204,6.43237,11.3713,0.926725,-0.743475,-1.77865,0.199645,0.345832,3.63521,12.436,0.949863,-0.769426,-1.81352,0.199491,
33.2391,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51409,4.08898,15.8151,0.68898,0.721361,1.46195,0.199491,1.63822,6.90331,10.7252,0.741541,0.802723,1.41118,0.199491,-0.0735255,6.47067,13.0529,0.68706,0.790626,3.00058,0.199491,-1.4499,4.6557,10.39,0.703514,0.80311,2.87991,0.199491,-2.05306,6.43217,11.3713,0.926893,-0.743386,-1.77865,0.199645,0.345679,3.6352,12.4359,0.95006,-0.76937,-1.81364,0.199491,
33.2492,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51443,4.08902,15.8153,0.689216,0.721323,1.46206,0.199491,1.63787,6.90354,10.7248,0.741673,0.802781,1.41115,0.199491,-0.0740179,6.47088,13.0532,0.687159,0.790687,3.00056,0.199491,-1.45049,4.65492,10.3898,0.703667,0.803083,2.87984,0.199491,-2.05391,6.43204,11.3714,0.92705,-0.743319,-1.77866,0.199645,0.345575,3.6352,12.4359,0.950302,-0.769319,-1.8138,0.199491,
33.2593,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51476,4.08905,15.8154,0.689416,0.721282,1.46214,0.199491,1.63764,6.9038,10.7246,0.741763,0.802817,1.41111,0.199491,-0.0744101,6.4711,13.0535,0.687237,0.79072,3.00054,0.199491,-1.45096,4.6543,10.3896,0.703798,0.803024,2.87979,0.199491,-2.05461,6.432,11.3714,0.927195,-0.743273,-1.77869,0.199645,0.345518,3.63521,12.4359,0.950584,-0.769275,-1.814,0.199491,
33.2694,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51508,4.08906,15.8155,0.689631,0.721242,1.46224,0.199491,1.63751,6.90407,10.7244,0.741835,0.802832,1.41108,0.199491,-0.0746978,6.47132,13.0538,0.687289,0.790741,3.00051,0.199491,-1.4513,4.65382,10.3895,0.703912,0.802913,2.87976,0.199491,-2.05513,6.43202,11.3714,0.92731,-0.743251,-1.77871,0.199645,0.345505,3.63524,12.4359,0.9509,-0.769236,-1.81423,0.199491,
33.2795,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51538,4.08907,15.8157,0.6898,0.721201,1.46231,0.199491,1.63748,6.90434,10.7243,0.741874,0.802826,1.41104,0.199491,-0.0748776,6.47154,13.0541,0.687316,0.79074,3.00048,0.199491,-1.45151,4.65352,10.3894,0.704,0.802773,2.87974,0.199491,-2.05547,6.43211,11.3715,0.927411,-0.74325,-1.77875,0.199645,0.345534,3.63527,12.4361,0.951243,-0.769203,-1.81448,0.199491,
33.2896,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51564,4.08907,15.8158,0.689945,0.721162,1.46238,0.199491,1.63756,6.9046,10.7244,0.741866,0.802798,1.41099,0.199491,-0.0749484,6.47174,13.0544,0.687321,0.790707,3.00044,0.199491,-1.45159,4.65338,10.3893,0.704063,0.802603,2.87974,0.199491,-2.05561,6.43226,11.3715,0.927489,-0.74327,-1.77879,0.199645,0.3456,3.63532,12.4362,0.951604,-0.769177,-1.81475,0.199491,
33.2997,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51586,4.08906,15.8159,0.690048,0.721126,1.46242,0.199491,1.63773,6.90485,10.7245,0.741838,0.802752,1.41096,0.199491,-0.0749098,6.47193,13.0547,0.6873,0.790663,3.0004,0.199491,-1.45153,4.65341,10.3892,0.704097,0.802414,2.87976,0.199491,-2.05557,6.43246,11.3715,0.92753,-0.743312,-1.77883,0.199645,0.345701,3.63537,12.4364,0.951974,-0.769157,-1.81503,0.199491,
33.3098,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51604,4.08904,15.816,0.69015,0.721097,1.46247,0.199491,1.638,6.90506,10.7248,0.741778,0.802688,1.41092,0.199491,-0.0747634,6.47208,13.0549,0.687252,0.790605,3.00036,0.199491,-1.45134,4.65362,10.3892,0.704104,0.802198,2.87979,0.199491,-2.05534,6.4327,11.3715,0.927552,-0.743371,-1.77887,0.199645,0.345831,3.63543,12.4366,0.952346,-0.769144,-1.81531,0.199491,
33.3199,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51616,4.08902,15.816,0.690235,0.721075,1.46251,0.199491,1.63835,6.90524,10.7251,0.741677,0.802606,1.41088,0.199491,-0.0745114,6.47219,13.0551,0.687183,0.790517,3.00033,0.199491,-1.45102,4.654,10.3892,0.704087,0.801955,2.87985,0.199491,-2.05492,6.43299,11.3715,0.927545,-0.743449,-1.77893,0.199645,0.345988,3.63549,12.4368,0.952714,-0.769137,-1.8156,0.199491,
33.33,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51623,4.08898,15.816,0.690269,0.721058,1.46253,0.199491,1.63878,6.90537,10.7255,0.74156,0.80251,1.41085,0.199491,-0.074157,6.47226,13.0552,0.68709,0.790419,3.00029,0.199491,-1.45056,4.65454,10.3893,0.704037,0.801707,2.87992,0.199491,-2.05431,6.4333,11.3715,0.92749,-0.743547,-1.77897,0.199645,0.346166,3.63555,12.437,0.953072,-0.769136,-1.81588,0.199491,
33.3401,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51623,4.08894,15.8161,0.690288,0.721051,1.46255,0.199491,1.63929,6.90546,10.7261,0.741405,0.802399,1.41082,0.199491,-0.0737057,6.47229,13.0552,0.686973,0.790314,3.00025,0.199491,-1.44998,4.65524,10.3894,0.703958,0.801454,2.88,0.199491,-2.05353,6.43363,11.3715,0.927432,-0.743655,-1.77902,0.199645,0.346364,3.63561,12.4373,0.953412,-0.769142,-1.81615,0.199491,
33.3502,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51617,4.08889,15.816,0.690275,0.721051,1.46255,0.199491,1.63985,6.90549,10.7267,0.741218,0.802275,1.41079,0.199491,-0.0731635,6.47228,13.0552,0.686838,0.790182,3.00022,0.199491,-1.44928,4.6561,10.3896,0.703852,0.801194,2.8801,0.199491,-2.05258,6.43399,11.3715,0.927325,-0.743781,-1.77907,0.199645,0.346576,3.63568,12.4376,0.953733,-0.769153,-1.81641,0.199491,
33.3603,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51605,4.08884,15.816,0.690235,0.721058,1.46255,0.199491,1.64048,6.90547,10.7273,0.741027,0.802142,1.41078,0.199491,-0.0725372,6.47221,13.0552,0.686683,0.790044,3.00018,0.199491,-1.44848,4.6571,10.3898,0.703719,0.800932,2.8802,0.199491,-2.05147,6.43436,11.3715,0.927184,-0.743919,-1.77911,0.199645,0.346801,3.63573,12.4378,0.954031,-0.76917,-1.81666,0.199491,
33.3704,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51588,4.08878,15.8159,0.690154,0.721073,1.46253,0.199491,1.64115,6.9054,10.7281,0.740797,0.801998,1.41076,0.199491,-0.0718348,6.47211,13.0551,0.686509,0.789904,3.00015,0.199491,-1.44757,4.65822,10.3901,0.703559,0.800679,2.88032,0.199491,-2.05022,6.43474,11.3715,0.927044,-0.744065,-1.77917,0.199645,0.347036,3.63579,12.4381,0.954301,-0.769192,-1.81689,0.199491,
33.3805,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51565,4.08871,15.8158,0.690039,0.721093,1.46249,0.199491,1.64187,6.90529,10.7289,0.740545,0.801845,1.41074,0.199491,-0.0710652,6.47196,13.0549,0.686322,0.789744,3.00012,0.199491,-1.44658,4.65946,10.3903,0.703371,0.800443,2.88045,0.199491,-2.04884,6.43512,11.3715,0.926849,-0.744225,-1.77921,0.199645,0.347279,3.63585,12.4384,0.954543,-0.76922,-1.8171,0.199491,
33.3906,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-2.51538,4.08864,15.8157,0.689938,0.721123,1.46247,0.199491,1.64263,6.90513,10.7297,0.740295,0.801687,1.41075,0.199491,-0.0702377,6.47177,13.0547,0.686122,0.789576,3.0001,0.199491,-1.44551,4.6608,10.3907,0.703167,0.800197,2.88058,0.199491,-2.04735,6.43552,11.3714,0.926654,-0.744389,-1.77926,0.199645,0.347529,3.6359,12.4387,0.954761,-0.769253,-1.8173,0.199491,
