time,0_rod(payload_bars compound_YMSwew).X,0_rod(payload_bars compound_YMSwew).Y,0_rod(payload_bars compound_YMSwew).Z,0_rod(payload_bars compound_YMSwew).Euler1,0_rod(payload_bars compound_YMSwew).Euler2,0_rod(payload_bars compound_YMSwew).Euler3,0_rod(payload_bars compound_YMSwew).mass,1_rod(payload_bars compound_YMSwew).X,1_rod(payload_bars compound_YMSwew).Y,1_rod(payload_bars compound_YMSwew).Z,1_rod(payload_bars compound_YMSwew).Euler1,1_rod(payload_bars compound_YMSwew).Euler2,1_rod(payload_bars compound_YMSwew).Euler3,1_rod(payload_bars compound_YMSwew).mass,2_rod(payload_bars compound_YMSwew).X,2_rod(payload_bars compound_YMSwew).Y,2_rod(payload_bars compound_YMSwew).Z,2_rod(payload_bars compound_YMSwew).Euler1,2_rod(payload_bars compound_YMSwew).Euler2,2_rod(payload_bars compound_YMSwew).Euler3,2_rod(payload_bars compound_YMSwew).mass,3_rod(payload_bars compound_YMSwew).X,3_rod(payload_bars compound_YMSwew).Y,3_rod(payload_bars compound_YMSwew).Z,3_rod(payload_bars compound_YMSwew).Euler1,3_rod(payload_bars compound_YMSwew).Euler2,3_rod(payload_bars compound_YMSwew).Euler3,3_rod(payload_bars compound_YMSwew).mass,4_rod(sense_bar compound_YMSwew).X,4_rod(sense_bar compound_YMSwew).Y,4_rod(sense_bar compound_YMSwew).Z,4_rod(sense_bar compound_YMSwew).Euler1,4_rod(sense_bar compound_YMSwew).Euler2,4_rod(sense_bar compound_YMSwew).Euler3,4_rod(sense_bar compound_YMSwew).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
2.0099,-1.81947,4.54676,-4.17855,1.54071,-1.03681,2.512,0.24652,-1.81947,4.54676,-4.17855,1.54071,-1.03681,2.512,0.24652,-1.81947,4.54676,-4.17855,1.54071,-1.03681,2.512,0.24652,-1.81947,4.54676,-4.17855,1.54071,-1.03681,2.512,0.24652,-1.81947,4.54676,-4.17855,1.54071,-1.03681,2.512,0.24652,-1.87563,4.18598,-4.79854,1.46168,-1.03556,0.205089,0.0593527,-1.79151,4.94427,-3.56156,1.44061,-1.07759,0.223409,0.0593527,-2.55507,4.51688,-4.10284,1.51537,-1.04024,1.72117,0.0593527,-1.11265,4.61418,-4.2557,1.50351,-1.0393,1.73182,0.0593527,-1.90679,5.19031,-4.54324,2.45869,0.32271,2.02574,0.0593527,-1.75872,3.94036,-3.81617,2.56699,0.270812,2.05826,0.0593527,
2.02,-1.77245,4.55498,-4.23114,1.62591,-1.11382,2.48203,0.24652,-1.77245,4.55498,-4.23114,1.62591,-1.11382,2.48203,0.24652,-1.77245,4.55498,-4.23114,1.62591,-1.11382,2.48203,0.24652,-1.77245,4.55498,-4.23114,1.62591,-1.11382,2.48203,0.24652,-1.77245,4.55498,-4.23114,1.62591,-1.11382,2.48203,0.24652,-1.7731,4.23094,-4.87775,1.59261,-1.17178,0.13645,0.0593527,-1.80463,4.93139,-3.58854,1.63765,-0.984743,0.096462,0.0593527,-2.5142,4.47313,-4.1934,1.63126,-1.08972,1.66378,0.0593527,-1.06439,4.68593,-4.27086,1.59598,-1.08819,1.6985,0.0593527,-1.89649,5.21884,-4.57073,2.56612,0.30543,1.96719,0.0593527,-1.68081,3.9376,-3.89387,2.58686,0.298157,1.97522,0.0593527,
2.0301,-1.72623,4.56006,-4.28728,1.74193,-1.1596,2.40666,0.24652,-1.72623,4.56006,-4.28728,1.74193,-1.1596,2.40666,0.24652,-1.72623,4.56006,-4.28728,1.74193,-1.1596,2.40666,0.24652,-1.72623,4.56006,-4.28728,1.74193,-1.1596,2.40666,0.24652,-1.72623,4.56006,-4.28728,1.74193,-1.1596,2.40666,0.24652,-1.67144,4.26623,-4.94963,1.79533,-1.06724,0.000708347,0.0593527,-1.81635,4.89389,-3.61514,1.80028,-1.12134,-0.00363607,0.0593527,-2.46488,4.41423,-4.2833,1.63826,-1.13266,1.70572,0.0593527,-1.02155,4.74458,-4.28302,1.6714,-1.13437,1.67655,0.0593527,-1.88816,5.23225,-4.59618,2.67808,0.296138,1.91084,0.0593527,-1.60112,3.92399,-3.97025,2.55131,0.336798,1.87199,0.0593527,
2.0402,-1.68193,4.55387,-4.34111,1.94018,-1.16321,2.25342,0.24652,-1.68193,4.55387,-4.34111,1.94018,-1.16321,2.25342,0.24652,-1.68193,4.55387,-4.34111,1.94018,-1.16321,2.25342,0.24652,-1.68193,4.55387,-4.34111,1.94018,-1.16321,2.25342,0.24652,-1.68193,4.55387,-4.34111,1.94018,-1.16321,2.25342,0.24652,-1.57403,4.2998,-5.01498,1.98674,-1.11523,-0.128261,0.0593527,-1.82016,4.83624,-3.65634,2.05072,-1.27639,-0.188621,0.0593527,-2.40637,4.35054,-4.3749,2.00714,-1.17677,1.4161,0.0593527,-0.990905,4.78964,-4.2932,2.08182,-1.17132,1.34493,0.0593527,-1.87847,5.2323,-4.61645,2.64525,0.332743,1.81239,0.0593527,-1.51549,3.90915,-4.05359,2.7091,0.319427,1.83467,0.0593527,
2.0503,-1.63548,4.5353,-4.3916,2.19152,-1.15564,2.06711,0.24652,-1.63548,4.5353,-4.3916,2.19152,-1.15564,2.06711,0.24652,-1.63548,4.5353,-4.3916,2.19152,-1.15564,2.06711,0.24652,-1.63548,4.5353,-4.3916,2.19152,-1.15564,2.06711,0.24652,-1.63548,4.5353,-4.3916,2.19152,-1.15564,2.06711,0.24652,-1.48589,4.3321,-5.07547,2.35824,-1.29677,-0.430656,0.0593527,-1.82102,4.77256,-3.70246,2.23766,-1.19701,-0.316324,0.0593527,-2.33716,4.28483,-4.47347,2.32603,-1.19097,1.16304,0.0593527,-0.967625,4.81823,-4.30655,2.31429,-1.19326,1.17501,0.0593527,-1.87084,5.21073,-4.63845,2.69533,0.347484,1.74263,0.0593527,-1.43376,3.89153,-4.1389,2.80472,0.325011,1.77717,0.0593527,
2.0604,-1.58742,4.50799,-4.44339,2.45608,-1.15887,1.87721,0.24652,-1.58742,4.50799,-4.44339,2.45608,-1.15887,1.87721,0.24652,-1.58742,4.50799,-4.44339,2.45608,-1.15887,1.87721,0.24652,-1.58742,4.50799,-4.44339,2.45608,-1.15887,1.87721,0.24652,-1.58742,4.50799,-4.44339,2.45608,-1.15887,1.87721,0.24652,-1.39945,4.35525,-5.13059,2.56237,-1.24769,-0.575842,0.0593527,-1.81988,4.69314,-3.75663,2.40262,-1.13813,-0.427374,0.0593527,-2.2664,4.21378,-4.57007,2.35007,-1.23439,1.18448,0.0593527,-0.951378,4.83228,-4.31579,2.28845,-1.24221,1.24596,0.0593527,-1.86397,5.1745,-4.66488,2.8323,0.354395,1.70193,0.0593527,-1.35277,3.86806,-4.21781,2.71207,0.364455,1.65894,0.0593527,
2.0705,-1.54202,4.4717,-4.4982,2.72292,-1.16747,1.68392,0.24652,-1.54202,4.4717,-4.4982,2.72292,-1.16747,1.68392,0.24652,-1.54202,4.4717,-4.4982,2.72292,-1.16747,1.68392,0.24652,-1.54202,4.4717,-4.4982,2.72292,-1.16747,1.68392,0.24652,-1.54202,4.4717,-4.4982,2.72292,-1.16747,1.68392,0.24652,-1.31209,4.36733,-5.17662,2.58927,-1.11222,-0.559321,0.0593527,-1.8139,4.59795,-3.81032,2.87082,-1.24194,-0.820142,0.0593527,-2.19021,4.1358,-4.66705,2.64649,-1.22523,0.953988,0.0593527,-0.935879,4.83106,-4.3209,2.72926,-1.20299,0.875064,0.0593527,-1.85857,5.12826,-4.6979,2.83865,0.38186,1.61736,0.0593527,-1.2697,3.83931,-4.29088,2.79988,0.38298,1.6026,0.0593527,
2.0806,-1.49854,4.42456,-4.55278,2.97639,-1.1686,1.49358,0.24652,-1.49854,4.42456,-4.55278,2.97639,-1.1686,1.49358,0.24652,-1.49854,4.42456,-4.55278,2.97639,-1.1686,1.49358,0.24652,-1.49854,4.42456,-4.55278,2.97639,-1.1686,1.49358,0.24652,-1.49854,4.42456,-4.55278,2.97639,-1.1686,1.49358,0.24652,-1.22713,4.37439,-5.22433,2.94359,-1.15732,-0.841161,0.0593527,-1.80605,4.49356,-3.86673,3.0739,-1.19933,-0.961654,0.0593527,-2.11003,4.05069,-4.76624,3.01554,-1.14815,0.656365,0.0593527,-0.92407,4.81793,-4.32467,3.05676,-1.12465,0.61831,0.0593527,-1.84986,5.06836,-4.73098,2.81694,0.407832,1.52086,0.0593527,-1.18173,3.80094,-4.35952,2.95516,0.410968,1.57627,0.0593527,
2.0907,-1.45043,4.3674,-4.60321,-3.1095,-1.14231,1.34521,0.24652,-1.45043,4.3674,-4.60321,-3.1095,-1.14231,1.34521,0.24652,-1.45043,4.3674,-4.60321,-3.1095,-1.14231,1.34521,0.24652,-1.45043,4.3674,-4.60321,-3.1095,-1.14231,1.34521,0.24652,-1.45043,4.3674,-4.60321,-3.1095,-1.14231,1.34521,0.24652,-1.1506,4.37559,-5.26717,-2.89951,-1.17191,-1.19718,0.0593527,-1.79511,4.37543,-3.93269,3.00724,-1.07197,-0.856874,0.0593527,-2.02593,3.96013,-4.8674,-3.12633,-1.14044,0.572799,0.0593527,-0.919582,4.79041,-4.33194,-3.13531,-1.14618,0.580628,0.0593527,-1.84585,4.99193,-4.76801,2.92629,0.4403,1.47657,0.0593527,-1.09955,3.75861,-4.43138,2.93898,0.441526,1.48215,0.0593527,
2.1008,-1.40417,4.29968,-4.65492,-2.97679,-1.08506,1.26116,0.24652,-1.40417,4.29968,-4.65492,-2.97679,-1.08506,1.26116,0.24652,-1.40417,4.29968,-4.65492,-2.97679,-1.08506,1.26116,0.24652,-1.40417,4.29968,-4.65492,-2.97679,-1.08506,1.26116,0.24652,-1.40417,4.29968,-4.65492,-2.97679,-1.08506,1.26116,0.24652,-1.07954,4.36866,-5.30468,-2.96331,-1.07368,-1.09064,0.0593527,-1.77642,4.24541,-4.00181,-3.00715,-1.06084,-1.05224,0.0593527,-1.93495,3.86751,-4.96593,-2.99489,-1.13337,0.499681,0.0593527,-0.919604,4.74661,-4.33994,-2.99435,-1.13265,0.50016,0.0593527,-1.84155,4.90281,-4.80439,3.03347,0.48043,1.43653,0.0593527,-1.01464,3.70951,-4.50262,2.89434,0.459497,1.37334,0.0593527,
2.1109,-1.35926,4.22285,-4.70812,-2.85357,-1.01548,1.20354,0.24652,-1.35926,4.22285,-4.70812,-2.85357,-1.01548,1.20354,0.24652,-1.35926,4.22285,-4.70812,-2.85357,-1.01548,1.20354,0.24652,-1.35926,4.22285,-4.70812,-2.85357,-1.01548,1.20354,0.24652,-1.35926,4.22285,-4.70812,-2.85357,-1.01548,1.20354,0.24652,-1.01315,4.34994,-5.33796,-2.94417,-0.984562,-1.06708,0.0593527,-1.74964,4.10426,-4.0731,-2.58684,-1.05527,-1.37261,0.0593527,-1.84372,3.76917,-5.06477,-2.78721,-1.02424,0.363123,0.0593527,-0.921031,4.68534,-4.34693,-2.77536,-1.0073,0.35223,0.0593527,-1.83334,4.80043,-4.84147,3.00363,0.503412,1.3358,0.0593527,-0.930283,3.65601,-4.56969,3.01766,0.50669,1.34279,0.0593527,
2.121,-1.31301,4.13581,-4.75985,-2.71184,-0.954474,1.13961,0.24652,-1.31301,4.13581,-4.75985,-2.71184,-0.954474,1.13961,0.24652,-1.31301,4.13581,-4.75985,-2.71184,-0.954474,1.13961,0.24652,-1.31301,4.13581,-4.75985,-2.71184,-0.954474,1.13961,0.24652,-1.31301,4.13581,-4.75985,-2.71184,-0.954474,1.13961,0.24652,-0.953885,4.32191,-5.36671,-2.61148,-0.973084,-1.30237,0.0593527,-1.71985,3.95485,-4.15182,-2.6413,-0.967449,-1.27775,0.0593527,-1.7474,3.67088,-5.16083,-2.64848,-0.931367,0.291541,0.0593527,-0.926236,4.60627,-4.35703,-2.65677,-0.947484,0.298056,0.0593527,-1.82321,4.68273,-4.88556,2.9871,0.523583,1.23972,0.0593527,-0.850639,3.59398,-4.63265,3.12463,0.559644,1.31086,0.0593527,
2.1311,-1.26735,4.03791,-4.81185,-2.57458,-0.899433,1.07301,0.24652,-1.26735,4.03791,-4.81185,-2.57458,-0.899433,1.07301,0.24652,-1.26735,4.03791,-4.81185,-2.57458,-0.899433,1.07301,0.24652,-1.26735,4.03791,-4.81185,-2.57458,-0.899433,1.07301,0.24652,-1.26735,4.03791,-4.81185,-2.57458,-0.899433,1.07301,0.24652,-0.898126,4.28444,-5.39131,-2.42834,-0.916283,-1.40129,0.0593527,-1.68551,3.7961,-4.2334,-2.71699,-0.863783,-1.1763,0.0593527,-1.64934,3.56555,-5.25711,-2.57475,-0.930904,0.277133,0.0593527,-0.93343,4.51387,-4.36791,-2.58711,-0.955789,0.287688,0.0593527,-1.81088,4.55434,-4.93352,3.10579,0.586681,1.21405,0.0593527,-0.771489,3.5253,-4.69096,3.06344,0.572977,1.19081,0.0593527,
2.1412,-1.22197,3.93154,-4.8646,-2.47293,-0.838973,1.02877,0.24652,-1.22197,3.93154,-4.8646,-2.47293,-0.838973,1.02877,0.24652,-1.22197,3.93154,-4.8646,-2.47293,-0.838973,1.02877,0.24652,-1.22197,3.93154,-4.8646,-2.47293,-0.838973,1.02877,0.24652,-1.22197,3.93154,-4.8646,-2.47293,-0.838973,1.02877,0.24652,-0.846946,4.23526,-5.4128,-2.5425,-0.816851,-1.26708,0.0593527,-1.64428,3.62546,-4.3175,-2.46098,-0.832231,-1.32697,0.0593527,-1.54763,3.45539,-5.34954,-2.48275,-0.878676,0.251995,0.0593527,-0.94431,4.40551,-4.38025,-2.4759,-0.861422,0.246376,0.0593527,-1.79821,4.41231,-4.98395,-3.10409,0.64189,1.16893,0.0593527,-0.693844,3.44821,-4.7466,3.06027,0.597026,1.10014,0.0593527,
2.1513,-1.17687,3.81408,-4.91633,-2.40412,-0.767645,1.02043,0.24652,-1.17687,3.81408,-4.91633,-2.40412,-0.767645,1.02043,0.24652,-1.17687,3.81408,-4.91633,-2.40412,-0.767645,1.02043,0.24652,-1.17687,3.81408,-4.91633,-2.40412,-0.767645,1.02043,0.24652,-1.17687,3.81408,-4.91633,-2.40412,-0.767645,1.02043,0.24652,-0.804315,4.17387,-5.4304,-2.48512,-0.742769,-1.2679,0.0593527,-1.59524,3.44855,-4.40643,-2.25139,-0.781085,-1.42968,0.0593527,-1.4445,3.34351,-5.44015,-2.37102,-0.746329,0.216374,0.0593527,-0.955856,4.27958,-4.39725,-2.36517,-0.726326,0.212042,0.0593527,-1.7822,4.25652,-5.03532,3.12771,0.651583,1.05083,0.0593527,-0.618321,3.36709,-4.80179,-3.0887,0.68006,1.09192,0.0593527,
2.1614,-1.13113,3.68646,-4.9687,-2.33301,-0.694335,1.0247,0.24652,-1.13113,3.68646,-4.9687,-2.33301,-0.694335,1.0247,0.24652,-1.13113,3.68646,-4.9687,-2.33301,-0.694335,1.0247,0.24652,-1.13113,3.68646,-4.9687,-2.33301,-0.694335,1.0247,0.24652,-1.13113,3.68646,-4.9687,-2.33301,-0.694335,1.0247,0.24652,-0.767196,4.10169,-5.44668,-2.21666,-0.707478,-1.4031,0.0593527,-1.54262,3.26393,-4.49658,-2.33896,-0.688029,-1.32446,0.0593527,-1.34267,3.22796,-5.52768,-2.29076,-0.678819,0.20759,0.0593527,-0.966682,4.13735,-4.41571,-2.29807,-0.705226,0.212367,0.0593527,-1.7642,4.08944,-5.08981,-3.14023,0.685896,0.971725,0.0593527,-0.545015,3.27629,-4.85289,-3.03349,0.73708,1.04148,0.0593527,
2.1715,-1.08603,3.54906,-5.0204,-2.24602,-0.626867,1.01838,0.24652,-1.08603,3.54906,-5.0204,-2.24602,-0.626867,1.01838,0.24652,-1.08603,3.54906,-5.0204,-2.24602,-0.626867,1.01838,0.24652,-1.08603,3.54906,-5.0204,-2.24602,-0.626867,1.01838,0.24652,-1.08603,3.54906,-5.0204,-2.24602,-0.626867,1.01838,0.24652,-0.735106,4.0152,-5.45917,-2.14263,-0.639111,-1.39976,0.0593527,-1.48332,3.07288,-4.59087,-2.32192,-0.605898,-1.29504,0.0593527,-1.23968,3.10847,-5.61165,-2.23477,-0.676799,0.218074,0.0593527,-0.977977,3.97933,-4.43831,-2.23763,-0.686756,0.220012,0.0593527,-1.74105,3.91115,-5.14983,-3.03083,0.773882,0.956772,0.0593527,-0.476495,3.17624,-4.90034,-3.11062,0.730285,0.902169,0.0593527,
2.1816,-1.04103,3.40191,-5.07252,-2.16224,-0.561553,1.00889,0.24652,-1.04103,3.40191,-5.07252,-2.16224,-0.561553,1.00889,0.24652,-1.04103,3.40191,-5.07252,-2.16224,-0.561553,1.00889,0.24652,-1.04103,3.40191,-5.07252,-2.16224,-0.561553,1.00889,0.24652,-1.04103,3.40191,-5.07252,-2.16224,-0.561553,1.00889,0.24652,-0.707099,3.91574,-5.47014,-2.23958,-0.538735,-1.3008,0.0593527,-1.41846,2.8737,-4.6861,-2.094,-0.56783,-1.37741,0.0593527,-1.13587,2.9835,-5.69229,-2.15934,-0.591386,0.220328,0.0593527,-0.990497,3.80622,-4.46384,-2.15146,-0.561618,0.215725,0.0593527,-1.71573,3.72257,-5.21315,-2.9985,0.827257,0.893225,0.0593527,-0.410815,3.06701,-4.94372,-3.09182,0.77127,0.826352,0.0593527,
2.1917,-0.99609,3.24414,-5.12453,-2.09618,-0.493393,1.01594,0.24652,-0.99609,3.24414,-5.12453,-2.09618,-0.493393,1.01594,0.24652,-0.99609,3.24414,-5.12453,-2.09618,-0.493393,1.01594,0.24652,-0.99609,3.24414,-5.12453,-2.09618,-0.493393,1.01594,0.24652,-0.99609,3.24414,-5.12453,-2.09618,-0.493393,1.01594,0.24652,-0.686211,3.80203,-5.47912,-2.14326,-0.475644,-1.30792,0.0593527,-1.34761,2.6699,-4.78375,-2.01118,-0.5034,-1.37011,0.0593527,-1.03294,2.85532,-5.76856,-2.07351,-0.460748,0.222182,0.0593527,-1.00157,3.61686,-4.49466,-2.0732,-0.459453,0.221771,0.0593527,-1.68635,3.52185,-5.27776,-3.05842,0.825315,0.76159,0.0593527,-0.348365,2.95078,-4.98489,-2.96547,0.884922,0.831728,0.0593527,
2.2018,-0.950884,3.0765,-5.17642,-2.03707,-0.423378,1.03841,0.24652,-0.950884,3.0765,-5.17642,-2.03707,-0.423378,1.03841,0.24652,-0.950884,3.0765,-5.17642,-2.03707,-0.423378,1.03841,0.24652,-0.950884,3.0765,-5.17642,-2.03707,-0.423378,1.03841,0.24652,-0.950884,3.0765,-5.17642,-2.03707,-0.423378,1.03841,0.24652,-0.670825,3.67503,-5.48759,-1.92926,-0.440017,-1.35737,0.0593527,-1.27258,2.45971,-4.88217,-2.08807,-0.403573,-1.29223,0.0593527,-0.932892,2.72216,-5.84143,-2.01184,-0.420826,0.23984,0.0593527,-1.00976,3.4125,-4.5283,-2.02014,-0.451353,0.2434,0.0593527,-1.65429,3.31008,-5.34526,-3.03517,0.877086,0.690281,0.0593527,-0.288393,2.82462,-5.02401,-2.95267,0.9348,0.755235,0.0593527,
2.2119,-0.900386,2.91212,-5.23439,-2.00612,-0.351355,1.08191,0.24652,-0.900386,2.91212,-5.23439,-2.00612,-0.351355,1.08191,0.24652,-0.900386,2.91212,-5.23439,-2.00612,-0.351355,1.08191,0.24652,-0.900386,2.91212,-5.23439,-2.00612,-0.351355,1.08191,0.24652,-0.900386,2.91212,-5.23439,-2.00612,-0.351355,1.08191,0.24652,-0.646824,3.53329,-5.50433,-1.99913,-0.369625,-1.27126,0.0593527,-1.17134,2.2582,-4.94976,-1.91836,-0.39619,-1.30623,0.0593527,-0.845419,2.58828,-5.86978,-1.95254,-0.402751,0.302444,0.0593527,-1.00278,3.22733,-4.58662,-1.92349,-0.353516,0.247094,0.0593527,-1.61968,3.0926,-5.41345,-2.92159,0.959822,0.709195,0.0593527,-0.291597,2.7911,-5.04247,-2.70652,1.06639,0.938881,0.0593527,
2.222,-0.883573,2.84461,-5.29752,-1.94462,-0.320625,1.15391,0.24652,-0.883573,2.84461,-5.29752,-1.94462,-0.320625,1.15391,0.24652,-0.883573,2.84461,-5.29752,-1.94462,-0.320625,1.15391,0.24652,-0.883573,2.84461,-5.29752,-1.94462,-0.320625,1.15391,0.24652,-0.883573,2.84461,-5.29752,-1.94462,-0.320625,1.15391,0.24652,-0.636512,3.40531,-5.54843,-1.93061,-0.428627,-1.22058,0.0593527,-1.07753,2.26344,-4.97547,-2.06376,-0.35086,-1.19209,0.0593527,-0.773215,2.466,-5.82641,-1.91529,-0.472388,0.373275,0.0593527,-0.998716,3.12798,-4.66568,-1.8972,-0.467363,0.303913,0.0593527,-1.52398,2.92027,-5.46105,-2.72678,0.957071,0.835043,0.0593527,-0.285901,2.7758,-5.06851,-2.92624,0.922063,0.766474,0.0593527,
2.2321,-0.880374,2.84276,-5.34549,-1.99112,-0.374944,1.19745,0.24652,-0.880374,2.84276,-5.34549,-1.99112,-0.374944,1.19745,0.24652,-0.880374,2.84276,-5.34549,-1.99112,-0.374944,1.19745,0.24652,-0.880374,2.84276,-5.34549,-1.99112,-0.374944,1.19745,0.24652,-0.880374,2.84276,-5.34549,-1.99112,-0.374944,1.19745,0.24652,-0.634536,3.38749,-5.63878,-2.00636,-0.471436,-1.11663,0.0593527,-1.10834,2.35297,-5.00726,-1.8943,-0.47266,-1.18993,0.0593527,-0.734697,2.43582,-5.84443,-1.93187,-0.489771,0.429397,0.0593527,-1.04277,3.19168,-4.75834,-1.96077,-0.544656,0.405291,0.0593527,-1.51282,2.92898,-5.54987,-2.51284,0.983612,1.07184,0.0593527,-0.280448,2.75406,-5.10408,-2.85145,0.915627,0.844847,0.0593527,
2.2422,-0.883996,2.87521,-5.37443,-2.0718,-0.47556,1.24054,0.24652,-0.883996,2.87521,-5.37443,-2.0718,-0.47556,1.24054,0.24652,-0.883996,2.87521,-5.37443,-2.0718,-0.47556,1.24054,0.24652,-0.883996,2.87521,-5.37443,-2.0718,-0.47556,1.24054,0.24652,-0.883996,2.87521,-5.37443,-2.0718,-0.47556,1.24054,0.24652,-0.634204,3.44315,-5.75153,-1.90765,-0.558415,-1.11363,0.0593527,-1.1746,2.40534,-5.07362,-2.03827,-0.443498,-1.05429,0.0593527,-0.721946,2.47699,-5.93813,-2.04611,-0.566276,0.513264,0.0593527,-1.08911,3.30464,-4.86562,-2.03996,-0.556243,0.522684,0.0593527,-1.51,2.99681,-5.69081,-2.49939,1.01622,1.15797,0.0593527,-0.279577,2.78359,-5.12614,-2.67561,0.978577,1.02072,0.0593527,
2.2523,-0.890427,2.95528,-5.43219,-2.10451,-0.560134,1.30662,0.24652,-0.890427,2.95528,-5.43219,-2.10451,-0.560134,1.30662,0.24652,-0.890427,2.95528,-5.43219,-2.10451,-0.560134,1.30662,0.24652,-0.890427,2.95528,-5.43219,-2.10451,-0.560134,1.30662,0.24652,-0.890427,2.95528,-5.43219,-2.10451,-0.560134,1.30662,0.24652,-0.609449,3.50832,-5.78172,-2.13207,-0.458486,-0.960032,0.0593527,-1.22239,2.45879,-5.14196,-1.88499,-0.563514,-1.08721,0.0593527,-0.712935,2.54394,-5.96485,-2.03819,-0.449725,0.559586,0.0593527,-1.1283,3.39373,-4.93786,-2.05309,-0.467403,0.563579,0.0593527,-1.51685,3.09004,-5.78981,-2.63084,1.01429,1.09171,0.0593527,-0.316976,2.84741,-5.13382,-2.42262,1.07191,1.27955,0.0593527,
2.2624,-0.905974,3.04535,-5.49706,-2.16898,-0.576555,1.41222,0.24652,-0.905974,3.04535,-5.49706,-2.16898,-0.576555,1.41222,0.24652,-0.905974,3.04535,-5.49706,-2.16898,-0.576555,1.41222,0.24652,-0.905974,3.04535,-5.49706,-2.16898,-0.576555,1.41222,0.24652,-0.905974,3.04535,-5.49706,-2.16898,-0.576555,1.41222,0.24652,-0.59356,3.57997,-5.79998,-2.05897,-0.486279,-0.951799,0.0593527,-1.25534,2.50905,-5.20116,-2.17767,-0.416505,-0.900051,0.0593527,-0.690149,2.62243,-6.00362,-2.14933,-0.500718,0.652418,0.0593527,-1.15238,3.47367,-5.00408,-2.1544,-0.506588,0.654251,0.0593527,-1.49914,3.18141,-5.87013,-2.27806,1.12168,1.43605,0.0593527,-0.348655,2.91536,-5.12966,-2.62216,1.06856,1.12415,0.0593527,
2.2725,-0.92578,3.13054,-5.54948,-2.19823,-0.533969,1.5065,0.24652,-0.92578,3.13054,-5.54948,-2.19823,-0.533969,1.5065,0.24652,-0.92578,3.13054,-5.54948,-2.19823,-0.533969,1.5065,0.24652,-0.92578,3.13054,-5.54948,-2.19823,-0.533969,1.5065,0.24652,-0.92578,3.13054,-5.54948,-2.19823,-0.533969,1.5065,0.24652,-0.561598,3.64765,-5.83643,-2.20072,-0.391415,-0.849271,0.0593527,-1.28635,2.56806,-5.26827,-2.11454,-0.448809,-0.884526,0.0593527,-0.664793,2.67223,-6.04635,-2.06124,-0.320294,0.66287,0.0593527,-1.18686,3.54692,-5.05764,-2.13066,-0.401319,0.68394,0.0593527,-1.48494,3.25055,-5.96944,-2.49512,1.1352,1.26858,0.0593527,-0.366172,2.96304,-5.14124,-2.09977,1.15513,1.62909,0.0593527,
2.2826,-0.931273,3.19997,-5.60238,-2.19193,-0.439538,1.56765,0.24652,-0.931273,3.19997,-5.60238,-2.19193,-0.439538,1.56765,0.24652,-0.931273,3.19997,-5.60238,-2.19193,-0.439538,1.56765,0.24652,-0.931273,3.19997,-5.60238,-2.19193,-0.439538,1.56765,0.24652,-0.931273,3.19997,-5.60238,-2.19193,-0.439538,1.56765,0.24652,-0.539242,3.70543,-5.87418,-2.18122,-0.404703,-0.81355,0.0593527,-1.33087,2.62025,-5.33382,-2.17404,-0.400744,-0.81761,0.0593527,-0.656481,2.71201,-6.08645,-2.29891,-0.491969,0.806895,0.0593527,-1.22565,3.61582,-5.11804,-2.20141,-0.408389,0.756103,0.0593527,-1.47707,3.31239,-6.06383,-2.15427,1.18523,1.61259,0.0593527,-0.392354,3.01293,-5.15184,-2.54439,1.16813,1.25523,0.0593527,
2.2927,-0.934015,3.2362,-5.64843,-2.18742,-0.338537,1.60345,0.24652,-0.934015,3.2362,-5.64843,-2.18742,-0.338537,1.60345,0.24652,-0.934015,3.2362,-5.64843,-2.18742,-0.338537,1.60345,0.24652,-0.934015,3.2362,-5.64843,-2.18742,-0.338537,1.60345,0.24652,-0.934015,3.2362,-5.64843,-2.18742,-0.338537,1.60345,0.24652,-0.526738,3.76457,-5.91616,-2.21959,-0.366343,-0.754449,0.0593527,-1.37499,2.68416,-5.40638,-2.28101,-0.302027,-0.73428,0.0593527,-0.634429,2.75877,-6.12936,-2.25741,-0.39508,0.822269,0.0593527,-1.26789,3.69056,-5.19167,-2.24458,-0.383865,0.817708,0.0593527,-1.46717,3.38066,-6.15658,-2.10594,1.21378,1.69164,0.0593527,-0.432805,3.06681,-5.16519,-2.2359,1.21675,1.57005,0.0593527,
