time,0_rod(payload_bars compound_4iIKV1).X,0_rod(payload_bars compound_4iIKV1).Y,0_rod(payload_bars compound_4iIKV1).Z,0_rod(payload_bars compound_4iIKV1).Euler1,0_rod(payload_bars compound_4iIKV1).Euler2,0_rod(payload_bars compound_4iIKV1).Euler3,0_rod(payload_bars compound_4iIKV1).mass,1_rod(payload_bars compound_4iIKV1).X,1_rod(payload_bars compound_4iIKV1).Y,1_rod(payload_bars compound_4iIKV1).Z,1_rod(payload_bars compound_4iIKV1).Euler1,1_rod(payload_bars compound_4iIKV1).Euler2,1_rod(payload_bars compound_4iIKV1).Euler3,1_rod(payload_bars compound_4iIKV1).mass,2_rod(payload_bars compound_4iIKV1).X,2_rod(payload_bars compound_4iIKV1).Y,2_rod(payload_bars compound_4iIKV1).Z,2_rod(payload_bars compound_4iIKV1).Euler1,2_rod(payload_bars compound_4iIKV1).Euler2,2_rod(payload_bars compound_4iIKV1).Euler3,2_rod(payload_bars compound_4iIKV1).mass,3_rod(payload_bars compound_4iIKV1).X,3_rod(payload_bars compound_4iIKV1).Y,3_rod(payload_bars compound_4iIKV1).Z,3_rod(payload_bars compound_4iIKV1).Euler1,3_rod(payload_bars compound_4iIKV1).Euler2,3_rod(payload_bars compound_4iIKV1).Euler3,3_rod(payload_bars compound_4iIKV1).mass,4_rod(payload_bars compound_4iIKV1).X,4_rod(payload_bars compound_4iIKV1).Y,4_rod(payload_bars compound_4iIKV1).Z,4_rod(payload_bars compound_4iIKV1).Euler1,4_rod(payload_bars compound_4iIKV1).Euler2,4_rod(payload_bars compound_4iIKV1).Euler3,4_rod(payload_bars compound_4iIKV1).mass,5_rod(strut).X,5_rod(strut).Y,5_rod(strut).Z,5_rod(strut).Euler1,5_rod(strut).Euler2,5_rod(strut).Euler3,5_rod(strut).mass,6_rod(strut).X,6_rod(strut).Y,6_rod(strut).Z,6_rod(strut).Euler1,6_rod(strut).Euler2,6_rod(strut).Euler3,6_rod(strut).mass,7_rod(strut).X,7_rod(strut).Y,7_rod(strut).Z,7_rod(strut).Euler1,7_rod(strut).Euler2,7_rod(strut).Euler3,7_rod(strut).mass,8_rod(strut).X,8_rod(strut).Y,8_rod(strut).Z,8_rod(strut).Euler1,8_rod(strut).Euler2,8_rod(strut).Euler3,8_rod(strut).mass,9_rod(strut).X,9_rod(strut).Y,9_rod(strut).Z,9_rod(strut).Euler1,9_rod(strut).Euler2,9_rod(strut).Euler3,9_rod(strut).mass,10_rod(strut).X,10_rod(strut).Y,10_rod(strut).Z,10_rod(strut).Euler1,10_rod(strut).Euler2,10_rod(strut).Euler3,10_rod(strut).mass,
3.9693,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84502,5.34264,2.61989,0.0121474,-0.103171,-2.42971,0.199491,2.41024,5.31723,3.15423,-0.0318579,-0.0758513,-2.41862,0.199491,-0.120411,4.81494,2.95319,-0.0227366,-0.0499302,-0.863716,0.199491,0.0127504,6.93047,5.27092,0.00957945,-0.0926766,-0.853237,0.199491,-0.185573,5.16121,5.37119,-1.52144,0.731047,0.0690531,0.199645,-0.917783,7.45868,2.29207,-1.50239,0.707855,0.114475,0.199491,
3.9794,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85018,5.34081,2.6215,0.0138509,-0.102684,-2.42933,0.199491,2.41413,5.31343,3.15888,-0.0327963,-0.0756052,-2.41741,0.199491,-0.120621,4.81508,2.95329,-0.0213032,-0.0511476,-0.863753,0.199491,0.00691962,6.93392,5.28484,0.0102793,-0.0943629,-0.852839,0.199491,-0.189395,5.15126,5.3783,-1.52187,0.730375,0.0703552,0.199645,-0.918609,7.45879,2.29259,-1.50198,0.709802,0.114872,0.199491,
3.9895,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85514,5.33901,2.62307,0.0151199,-0.102653,-2.42892,0.199491,2.41791,5.30974,3.16337,-0.0341194,-0.0758501,-2.41621,0.199491,-0.1208,4.81521,2.95339,-0.0202255,-0.0520581,-0.863774,0.199491,0.00130567,6.93725,5.29834,0.00870823,-0.0940333,-0.852246,0.199491,-0.193132,5.14161,5.3852,-1.52228,0.729761,0.0716034,0.199645,-0.919401,7.4589,2.29311,-1.50174,0.710679,0.115156,0.199491,
3.9996,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.8597,5.33733,2.62453,0.0160083,-0.102957,-2.42851,0.199491,2.42133,5.30629,3.16756,-0.0351702,-0.0758893,-2.4151,0.199491,-0.120942,4.81534,2.9535,-0.0192975,-0.0528473,-0.863788,0.199491,-0.00387256,6.94031,5.31093,0.00552895,-0.0922284,-0.851535,0.199491,-0.196673,5.13264,5.39162,-1.52258,0.730077,0.072802,0.199645,-0.920125,7.45901,2.29366,-1.50113,0.713939,0.115678,0.199491,
4.0097,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86371,5.33583,2.62584,0.0168174,-0.10319,-2.42814,0.199491,2.42433,5.30321,3.17129,-0.0360787,-0.0759075,-2.41412,0.199491,-0.121089,4.81546,2.9536,-0.0183492,-0.0536559,-0.863806,0.199491,-0.00851062,6.94289,5.32201,0.00656971,-0.0939972,-0.851254,0.199491,-0.199879,5.12465,5.39733,-1.52293,0.729447,0.0738058,0.199645,-0.920784,7.45909,2.29417,-1.501,0.714178,0.115878,0.199491,
4.0198,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86707,5.33456,2.62692,0.0174462,-0.103435,-2.42783,0.199491,2.42672,5.30061,3.17442,-0.0369921,-0.0761372,-2.41328,0.199491,-0.121237,4.81556,2.95369,-0.0174214,-0.0544516,-0.863828,0.199491,-0.0124169,6.94492,5.33117,0.00513377,-0.0934658,-0.850789,0.199491,-0.202648,5.11802,5.40206,-1.52319,0.729137,0.0746518,0.199645,-0.92139,7.45916,2.29465,-1.50063,0.716016,0.116226,0.199491,
4.0299,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86965,5.33358,2.62774,0.0181324,-0.103375,-2.42761,0.199491,2.42836,5.29864,3.17679,-0.037292,-0.0759052,-2.41267,0.199491,-0.121409,4.81565,2.95376,-0.0165179,-0.055228,-0.863854,0.199491,-0.0154278,6.94636,5.33806,0.00292725,-0.092079,-0.850325,0.199491,-0.204853,5.11303,5.4056,-1.52332,0.729484,0.0753183,0.199645,-0.921941,7.45921,2.29506,-1.50033,0.717454,0.116506,0.199491,
4.04,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87133,5.33293,2.62826,0.0186378,-0.103261,-2.42747,0.199491,2.42927,5.29739,3.17828,-0.0370133,-0.0752553,-2.41232,0.199491,-0.121622,4.81572,2.95384,-0.0158556,-0.0557911,-0.863873,0.199491,-0.0174746,6.94716,5.34231,0.00476291,-0.0940186,-0.850326,0.199491,-0.206364,5.10988,5.40783,-1.52348,0.728925,0.0756873,0.199645,-0.922427,7.45919,2.29535,-1.50036,0.716905,0.116533,0.199491,
4.0501,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87205,5.33267,2.62842,0.0189007,-0.103145,-2.42742,0.199491,2.42941,5.29692,3.17884,-0.0366691,-0.0747965,-2.41221,0.199491,-0.121816,4.81575,2.9539,-0.015389,-0.0561929,-0.863891,0.199491,-0.0183954,6.94735,5.34382,0.00353767,-0.0930741,-0.850144,0.199491,-0.207105,5.10874,5.40863,-1.52349,0.728995,0.0758459,0.199645,-0.922772,7.45916,2.29551,-1.50006,0.718633,0.116759,0.199491,
4.0602,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87175,5.33281,2.62823,0.0189598,-0.102961,-2.42747,0.199491,2.42881,5.29724,3.17847,-0.0358853,-0.0740816,-2.41236,0.199491,-0.121959,4.81575,2.95393,-0.0149997,-0.0565381,-0.863913,0.199491,-0.0181022,6.94692,5.34252,0.00273724,-0.09229,-0.850103,0.199491,-0.206998,5.10964,5.40798,-1.5234,0.72927,0.0757599,0.199645,-0.922896,7.4591,2.29551,-1.50027,0.717297,0.11663,0.199491,
4.0703,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.87039,5.33335,2.62769,0.0184242,-0.103171,-2.42757,0.199491,2.4276,5.29836,3.1772,-0.0352025,-0.0737019,-2.41275,0.199491,-0.122024,4.81571,2.95392,-0.0149929,-0.0565609,-0.863924,0.199491,-0.0166186,6.94592,5.33848,0.00535535,-0.0942855,-0.850478,0.199491,-0.205983,5.11253,5.40594,-1.52332,0.728878,0.0753871,0.199645,-0.922774,7.45904,2.29534,-1.50028,0.717296,0.11659,0.199491,
4.0804,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86807,5.33426,2.62683,0.0174287,-0.103637,-2.42774,0.199491,2.42584,5.3002,3.17506,-0.0350646,-0.0741542,-2.41331,0.199491,-0.121967,4.81562,2.95387,-0.0155465,-0.0561104,-0.863916,0.199491,-0.0139386,6.94443,5.33193,0.00441769,-0.0929754,-0.850623,0.199491,-0.204115,5.11729,5.40258,-1.52308,0.729321,0.0748306,0.199645,-0.92238,7.45899,2.29502,-1.50041,0.716768,0.116455,0.199491,
4.0905,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86485,5.3355,2.62571,0.0160921,-0.104243,-2.42798,0.199491,2.42356,5.30269,3.1721,-0.0343916,-0.0741624,-2.4141,0.199491,-0.121826,4.81551,2.95379,-0.0165287,-0.055292,-0.86389,0.199491,-0.0101834,6.94251,5.32315,0.00494658,-0.0927662,-0.850993,0.199491,-0.20148,5.12366,5.39804,-1.52283,0.729561,0.0740326,0.199645,-0.92174,7.45893,2.29453,-1.50085,0.714427,0.116083,0.199491,
4.1006,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86086,5.33701,2.62437,0.0143009,-0.105166,-2.42824,0.199491,2.42088,5.30571,3.16845,-0.0335017,-0.0740621,-2.41507,0.199491,-0.121618,4.81538,2.95369,-0.0180905,-0.0539693,-0.863839,0.199491,-0.00557164,6.94019,5.31247,0.00799606,-0.0945982,-0.851672,0.199491,-0.198212,5.13134,5.39252,-1.52257,0.729481,0.073026,0.199645,-0.920926,7.45887,2.29394,-1.501,0.714122,0.115869,0.199491,
4.1107,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85631,5.3387,2.62288,0.0123075,-0.106165,-2.42854,0.199491,2.4178,5.30913,3.16433,-0.0332817,-0.0748791,-2.41611,0.199491,-0.121343,4.81524,2.95358,-0.0200044,-0.052347,-0.863776,0.199491,-0.000277726,6.93749,5.30036,0.00736197,-0.0931,-0.852057,0.199491,-0.19453,5.14011,5.38627,-1.52219,0.730219,0.0719209,0.199645,-0.919989,7.45879,2.29331,-1.50155,0.711256,0.11538,0.199491,
4.1208,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85135,5.3405,2.62131,0.0101849,-0.107203,-2.42887,0.199491,2.41438,5.31278,3.15989,-0.0325354,-0.075198,-2.41726,0.199491,-0.121054,4.81509,2.95347,-0.0219431,-0.0507037,-0.863715,0.199491,0.00541976,6.93447,5.28723,0.00867548,-0.0932245,-0.852637,0.199491,-0.19064,5.14955,5.37951,-1.52184,0.730454,0.0706756,0.199645,-0.919006,7.45873,2.29269,-1.50193,0.709572,0.115001,0.199491,
4.1309,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84621,5.34235,2.6197,0.00819855,-0.108026,-2.42922,0.199491,2.4107,5.31654,3.15531,-0.0316825,-0.0754717,-2.41844,0.199491,-0.120803,4.81495,2.95336,-0.023603,-0.049297,-0.863669,0.199491,0.0112391,6.93117,5.27354,0.0119135,-0.0949829,-0.853404,0.199491,-0.186733,5.15933,5.37251,-1.52148,0.730611,0.069373,0.199645,-0.918073,7.45865,2.29212,-1.50227,0.708089,0.114641,0.199491,
4.141,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84113,5.34416,2.61812,0.00660881,-0.108396,-2.4296,0.199491,2.40686,5.32026,3.15074,-0.0311336,-0.0761527,-2.4196,0.199491,-0.120596,4.81482,2.95325,-0.0249885,-0.0481221,-0.863638,0.199491,0.0169857,6.92774,5.25982,0.0114511,-0.0935214,-0.853813,0.199491,-0.18301,5.16913,5.36553,-1.52105,0.731421,0.0680937,0.199645,-0.917255,7.45856,2.29162,-1.50285,0.704934,0.114134,0.199491,
4.1511,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83628,5.34588,2.61661,0.00545918,-0.10831,-2.43001,0.199491,2.40298,5.32385,3.14633,-0.029996,-0.0761448,-2.42076,0.199491,-0.120477,4.81469,2.95314,-0.0258831,-0.0473602,-0.863628,0.199491,0.0224237,6.92436,5.24653,0.0128973,-0.0937455,-0.854372,0.199491,-0.179572,5.17859,5.35877,-1.52069,0.731537,0.0668009,0.199645,-0.916597,7.45851,2.29118,-1.50308,0.704094,0.113865,0.199491,
4.1612,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83183,5.34748,2.6152,0.00496658,-0.107559,-2.43045,0.199491,2.39929,5.32718,3.14221,-0.0289734,-0.0762043,-2.42184,0.199491,-0.120444,4.81457,2.95303,-0.0262693,-0.047027,-0.863642,0.199491,0.0273609,6.92116,5.2341,0.015976,-0.0954476,-0.855055,0.199491,-0.176493,5.1874,5.35249,-1.52035,0.731726,0.0656011,0.199645,-0.916103,7.45847,2.29078,-1.50351,0.701786,0.113469,0.199491,
4.1713,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82792,5.34891,2.61392,0.00492248,-0.106436,-2.43088,0.199491,2.39591,5.33014,3.13853,-0.0282997,-0.0765632,-2.42278,0.199491,-0.120454,4.81446,2.95293,-0.026216,-0.0470733,-0.863676,0.199491,0.0317291,6.91831,5.223,0.0153689,-0.094063,-0.855348,0.199491,-0.173863,5.1953,5.34688,-1.51999,0.732401,0.0645527,0.199645,-0.915728,7.45848,2.29041,-1.50391,0.699554,0.113113,0.199491,
4.1814,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82462,5.35013,2.61282,0.00504234,-0.105298,-2.43127,0.199491,2.393,5.33267,3.13539,-0.0273912,-0.0764785,-2.42361,0.199491,-0.120481,4.81436,2.95283,-0.0259974,-0.0472622,-0.863713,0.199491,0.035409,6.91594,5.2136,0.0162793,-0.0941229,-0.855737,0.199491,-0.171682,5.20201,5.34212,-1.51975,0.732303,0.0636183,0.199645,-0.91543,7.45851,2.29009,-1.50402,0.699228,0.112966,0.199491,
4.1915,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.822,5.3511,2.61195,0.00503908,-0.104513,-2.43157,0.199491,2.39077,5.33467,3.1329,-0.0269054,-0.0766664,-2.42425,0.199491,-0.120501,4.81428,2.95275,-0.0259564,-0.0472951,-0.863736,0.199491,0.0382923,6.91408,5.20617,0.0188043,-0.0957288,-0.856223,0.199491,-0.16995,5.20727,5.33839,-1.51955,0.732368,0.0628938,0.199645,-0.915186,7.45853,2.28981,-1.50441,0.696908,0.112645,0.199491,
4.2016,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82014,5.35179,2.61134,0.00483285,-0.104201,-2.43176,0.199491,2.38925,5.33606,3.13116,-0.0268849,-0.0771625,-2.42467,0.199491,-0.120473,4.81422,2.9527,-0.0262089,-0.047081,-0.86374,0.199491,0.0403909,6.91282,5.20103,0.0177744,-0.0944373,-0.8563,0.199491,-0.168702,5.21096,5.33578,-1.51938,0.73287,0.0624079,0.199645,-0.914959,7.45856,2.28961,-1.50454,0.696246,0.112514,0.199491,
4.2117,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81909,5.35215,2.61102,0.00462718,-0.104133,-2.43186,0.199491,2.38851,5.33681,3.13023,-0.0269634,-0.07751,-2.42489,0.199491,-0.120398,4.81418,2.95261,-0.0268213,-0.0465585,-0.863721,0.199491,0.0416105,6.91219,5.19831,0.0177577,-0.0942067,-0.85639,0.199491,-0.16795,5.21294,5.33438,-1.51933,0.732717,0.0621186,0.199645,-0.914753,7.45861,2.28949,-1.50451,0.6966,0.112505,0.199491,
4.2218,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81892,5.35221,2.61099,0.00445883,-0.104286,-2.43185,0.199491,2.38862,5.3369,3.13013,-0.0276498,-0.0782926,-2.42486,0.199491,-0.120324,4.81416,2.95257,-0.0275303,-0.045951,-0.863693,0.199491,0.0418318,6.9122,5.19803,0.0195454,-0.0957257,-0.856567,0.199491,-0.167724,5.21313,5.33424,-1.51933,0.732723,0.0620957,0.199645,-0.914611,7.45865,2.28941,-1.5047,0.695327,0.112365,0.199491,
4.2319,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.81965,5.35196,2.61124,0.00425204,-0.104759,-2.43175,0.199491,2.38943,5.33634,3.13084,-0.0280947,-0.078544,-2.42466,0.199491,-0.120268,4.81417,2.95258,-0.02799,-0.0455612,-0.863669,0.199491,0.0410892,6.9129,5.20028,0.0179881,-0.0945526,-0.856355,0.199491,-0.168096,5.2116,5.33533,-1.51937,0.733003,0.0623322,0.199645,-0.914575,7.45868,2.28943,-1.50455,0.696351,0.11248,0.199491,
4.242,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82128,5.35139,2.61177,0.00430052,-0.105195,-2.43158,0.199491,2.39089,5.33514,3.13235,-0.02819,-0.0781528,-2.42429,0.199491,-0.120245,4.81422,2.95262,-0.0282987,-0.0452967,-0.863643,0.199491,0.0393432,6.9142,5.20494,0.0169343,-0.0939978,-0.85613,0.199491,-0.169106,5.20833,5.33766,-1.51953,0.732677,0.0627669,0.199645,-0.914686,7.45867,2.28954,-1.50439,0.697232,0.112617,0.199491,
4.2521,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82377,5.35053,2.61256,0.00466655,-0.105509,-2.43135,0.199491,2.393,5.33333,3.13461,-0.0287662,-0.0781087,-2.4237,0.199491,-0.120285,4.81428,2.95267,-0.0282598,-0.0453237,-0.863627,0.199491,0.0365604,6.916,5.21179,0.0179803,-0.0954319,-0.856025,0.199491,-0.170738,5.20346,5.34115,-1.51974,0.732365,0.0634364,0.199645,-0.914971,7.45865,2.28974,-1.50433,0.697398,0.112711,0.199491,
4.2622,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.82708,5.34938,2.61361,0.00565745,-0.105319,-2.4311,0.199491,2.3956,5.33095,3.13758,-0.0292938,-0.0778329,-2.42293,0.199491,-0.120385,4.81436,2.95273,-0.0276581,-0.0458343,-0.863633,0.199491,0.0329132,6.91827,5.22068,0.0160111,-0.0944225,-0.855545,0.199491,-0.172959,5.19717,5.34565,-1.51998,0.732308,0.0643183,0.199645,-0.915427,7.45868,2.29003,-1.50389,0.699962,0.113075,0.199491,
4.2723,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83107,5.34797,2.61488,0.00721433,-0.104655,-2.43083,0.199491,2.39862,5.32808,3.14114,-0.0294975,-0.0770271,-2.42205,0.199491,-0.120547,4.81447,2.95281,-0.0266661,-0.0466742,-0.863651,0.199491,0.0285068,6.92092,5.23131,0.0141738,-0.0936554,-0.85501,0.199491,-0.175703,5.18962,5.35103,-1.52029,0.73187,0.0653396,0.199645,-0.916042,7.45869,2.29041,-1.50363,0.701257,0.113346,0.199491,
4.2824,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.83557,5.34638,2.61632,0.00866486,-0.104272,-2.43049,0.199491,2.40201,5.32483,3.14516,-0.0300143,-0.0764614,-2.42104,0.199491,-0.120751,4.81459,2.9529,-0.0256063,-0.0475628,-0.863668,0.199491,0.0234331,6.92388,5.2433,0.0146738,-0.095013,-0.854655,0.199491,-0.178881,5.18105,5.35715,-1.52063,0.731484,0.0664988,0.199645,-0.916789,7.4587,2.29086,-1.50331,0.702782,0.113652,0.199491,
4.2925,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84043,5.34465,2.61786,0.0101939,-0.103906,-2.43012,0.199491,2.40564,5.32129,3.14951,-0.0307903,-0.0761174,-2.41991,0.199491,-0.12095,4.81472,2.953,-0.0244306,-0.0485547,-0.86369,0.199491,0.0179666,6.92709,5.25633,0.0124673,-0.0941057,-0.854019,0.199491,-0.182396,5.17177,5.3638,-1.52098,0.731217,0.067751,0.199645,-0.917592,7.45874,2.29137,-1.50274,0.705881,0.11414,0.199491,
4.3026,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.84548,5.34285,2.61946,0.0118532,-0.10344,-2.42975,0.199491,2.40942,5.31759,3.15405,-0.0314474,-0.0755806,-2.41875,0.199491,-0.12115,4.81486,2.95311,-0.0230339,-0.0497422,-0.863722,0.199491,0.0123001,6.93044,5.26994,0.0102058,-0.0931969,-0.853355,0.199491,-0.186098,5.16207,5.37073,-1.52139,0.730678,0.069033,0.199645,-0.918396,7.4588,2.29189,-1.50247,0.706982,0.114449,0.199491,
4.3127,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85052,5.34104,2.62105,0.0132429,-0.103292,-2.42934,0.199491,2.41327,5.31385,3.15863,-0.0324513,-0.0754295,-2.41756,0.199491,-0.121338,4.81499,2.95321,-0.0217726,-0.0508126,-0.86375,0.199491,0.00658448,6.93382,5.28363,0.0104983,-0.094512,-0.852925,0.199491,-0.189836,5.15228,5.37772,-1.52177,0.730374,0.0703357,0.199645,-0.919188,7.4589,2.29241,-1.50202,0.709284,0.114875,0.199491,
4.3228,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85539,5.33927,2.6226,0.0144981,-0.103254,-2.42894,0.199491,2.41699,5.31021,3.16307,-0.0338534,-0.0757861,-2.41637,0.199491,-0.121492,4.81512,2.95331,-0.0207644,-0.0516676,-0.863769,0.199491,0.00107868,6.93709,5.29695,0.00827541,-0.0936036,-0.852277,0.199491,-0.193511,5.14277,5.38452,-1.52214,0.730148,0.071589,0.199645,-0.919943,7.45901,2.29294,-1.50156,0.711593,0.115304,0.199491,
4.3329,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.85991,5.33761,2.62406,0.0154769,-0.103436,-2.42854,0.199491,2.4204,5.3068,3.16721,-0.0347898,-0.0756999,-2.41528,0.199491,-0.121641,4.81525,2.95342,-0.0197883,-0.0524968,-0.863784,0.199491,-0.00404913,6.94011,5.30938,0.0062024,-0.0927534,-0.851671,0.199491,-0.197002,5.13388,5.39088,-1.52251,0.729691,0.0727284,0.199645,-0.920654,7.45911,2.29347,-1.50133,0.712406,0.115575,0.199491,
4.343,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86391,5.33612,2.62535,0.0162319,-0.103728,-2.42817,0.199491,2.42337,5.30374,3.17091,-0.0356766,-0.0757022,-2.41431,0.199491,-0.121792,4.81537,2.95351,-0.0188041,-0.0533346,-0.863804,0.199491,-0.00866899,6.94271,5.32039,0.00675904,-0.0940923,-0.851349,0.199491,-0.200184,5.12596,5.39653,-1.52281,0.72957,0.0737591,0.199645,-0.921326,7.4592,2.29397,-1.50086,0.714845,0.115995,0.199491,
4.3531,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86729,5.33486,2.62643,0.0171632,-0.103622,-2.42789,0.199491,2.42575,5.30116,3.17402,-0.0366905,-0.0760503,-2.41346,0.199491,-0.121948,4.81547,2.95359,-0.01778,-0.0542105,-0.863833,0.199491,-0.0125769,6.94476,5.32956,0.00478756,-0.0930886,-0.850842,0.199491,-0.202955,5.11935,5.40126,-1.52306,0.729395,0.074611,0.199645,-0.921945,7.45928,2.29444,-1.50065,0.715615,0.116232,0.199491,
4.3632,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,0,0,0,0,-0,0,0,-4.86991,5.33387,2.62725,0.0179095,-0.103503,-2.42767,0.199491,2.42742,5.29918,3.17641,-0.0368207,-0.0756128,-2.41287,0.199491,-0.122136,4.81556,2.95367,-0.0167486,-0.0550923,-0.863866,0.199491,-0.0156363,6.94624,5.3365,0.00364167,-0.0926319,-0.850474,0.199491,-0.205176,5.11432,5.40484,-1.52326,0.72906,0.0752397,0.199645,-0.922516,7.45933,2.29483,-1.50042,0.716605,0.116463,0.199491,
